Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 267.684692, -0.010093, 125.241219, -8.064076, -0.007037, -0.001199, 11.110000, 0, 0, 1.000000, 1
2, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 298.287689, -0.035127, 344.564423, -7.775815, -0.007860, -0.011720, 16.219999, 0, 0, 2.000000, 2
3, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 508.345093, -0.086505, 120.486206, -5.892330, 0.019765, -0.009763, 5.130000, 0, 0, 3.000000, 3
4, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 325.400635, 0.049229, 567.705933, -6.104507, -0.010111, -0.006299, 23.309999, 0, 0, 4.000000, 4
5, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 531.407410, -0.022287, 340.837158, -5.910815, -0.009422, 0.005813, 16.680000, 0, 0, 5.000000, 5
6, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 752.881653, -0.016792, 116.931152, -3.595736, 0.000690, 0.002541, 5.800000, 0, 0, 6.000000, 6
7, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 554.621155, -0.063863, 561.200928, -5.907327, -0.012894, 0.006547, 16.900000, 0, 0, 7.000000, 7
8, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 996.050415, -0.033520, 111.952744, -0.858766, -0.000024, -0.001723, 5.130000, 0, 0, 8.000000, 8
9, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 765.883972, 0.038194, 337.933533, -3.308068, -0.011717, -0.003422, 14.870000, 0, 0, 9.000000, 9
10, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 999.373718, -0.037563, 333.412964, -0.719671, -0.011636, -0.004667, 13.250000, 0, 0, 10.000000, 10
