idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,11.09,0,11.09,0,0,20
2,2,0,0,16.64,0,16.64,0,0,20
3,6,0,0,16.56,0,16.56,0,0,20
4,2,0,1,12.25,0,12.25,0,0,20
5,3,0,0,8.88,0,8.88,0,0,20
6,4,0,0,19.69,0,19.69,0,0,20
7,3,0,1,12.15,0,12.15,0,0,20
8,6,0,1,17.24,0,17.24,0,0,20
9,4,0,1,18.82,0,18.82,0,0,20
10,1,0,0,14.66,0,14.66,0,0,20
11,2,0,2,9.15,0,9.15,0,0,20
12,3,0,2,6.83,0,6.83,0,0,20
13,2,0,3,21.92,0,21.92,0,0,20
14,3,0,3,20.41,0,20.41,0,0,20
15,5,0,1,9.68,0,9.68,0,0,20
16,1,0,1,7.14,0,7.14,1,0,20
17,6,0,2,17.55,0,17.55,2,0,20
18,6,0,3,16.86,0,16.86,3,0,20
19,5,0,2,19.63,0,19.63,4,0,20
20,1,0,2,6.42,0,6.42,5,0,20
21,5,0,3,20.18,0,20.18,6,0,20
22,6,0,4,17.31,0,17.31,7,0,20
23,1,0,3,9.03,0,9.03,8,0,20
24,2,0,4,22.57,0,22.57,9,0,20
25,1,0,4,10.08,0,10.08,10,0,20
26,4,0,2,18.34,0,18.34,11,0,20
27,4,0,3,7.39,0,7.39,12,0,20
