idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,3,17.63,0,17.63,0,1,20
2,6,0,0,15.8,0,15.8,0,0,20
3,6,0,2,11.87,0,11.87,0,1,20
4,4,0,0,21.35,0,21.35,0,0,20
5,6,0,4,21.21,0,21.21,0,1,20
6,4,0,1,21.8,0,21.8,0,0,20
7,6,0,1,11.06,0,11.06,0,0,20
8,1,0,0,11.52,0,11.52,1,0,20
9,1,0,1,20.41,0,20.41,2,0,20
10,2,0,0,14.68,0,14.68,3,0,20
11,2,0,1,15.39,0,15.39,4,0,20
12,3,0,0,14.42,0,14.42,5,0,20
13,3,0,1,14.87,0,14.87,6,0,20
14,1,0,2,20.52,0,20.52,7,0,20
15,2,0,2,15.9,0,15.9,8,0,20
16,5,0,0,14.58,0,14.58,9,0,20
17,1,0,3,21.39,0,21.39,10,0,20
18,3,0,2,15.11,0,15.11,11,0,20
19,5,0,1,6.65,0,6.65,12,0,20
20,5,0,2,12.83,0,12.83,13,0,20
21,4,0,2,22.02,0,22.02,14,0,20
22,5,0,3,10.62,0,10.62,15,0,20
23,5,0,4,14.77,0,14.77,16,0,20
