idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,11.2,0,11.2,0,0,20
2,6,0,1,8.49,0,8.49,0,1,20
3,6,0,0,5.97,0,5.97,0,0,20
4,5,0,1,15.02,0,15.02,0,0,20
5,5,0,3,23.42,0,23.42,0,1,20
6,5,0,4,23.52,0,23.52,0,1,20
7,5,0,2,16.05,0,16.05,0,1,20
8,1,0,0,6.98,0,6.98,1,0,20
9,6,0,2,20.73,0,20.73,2,0,20
10,6,0,3,23.41,0,23.41,3,0,20
11,1,0,1,17.11,0,17.11,4,0,20
12,2,0,0,9.0,0,9.0,5,0,20
13,3,0,0,6.28,0,6.28,6,0,20
14,1,0,2,20.86,0,20.86,7,0,20
15,2,0,1,21.89,0,21.89,8,0,20
16,3,0,1,12.8,0,12.8,9,0,20
17,4,0,0,7.95,0,7.95,10,0,20
18,4,0,1,9.27,0,9.27,11,0,20
19,2,0,2,23.36,0,23.36,12,0,20
20,4,0,2,12.56,0,12.56,13,0,20
