idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,8.7,0,8.7,0,0,20
2,1,0,1,8.63,0,8.63,0,1,20
3,5,0,1,18.73,0,18.73,0,0,20
4,6,0,0,10.79,0,10.79,0,0,20
5,6,0,2,22.37,0,22.37,0,1,20
6,5,0,2,13.34,0,13.34,0,0,20
7,5,0,3,13.39,0,13.39,0,0,20
8,6,0,1,19.3,0,19.3,0,0,20
9,1,0,0,5.39,0,5.39,0,1,20
10,5,0,4,13.76,0,13.76,0,1,20
11,2,0,0,12.5,0,12.5,1,0,20
12,1,0,2,12.22,0,12.22,2,0,20
13,2,0,1,22.21,0,22.21,3,0,20
14,1,0,3,13.04,0,13.04,4,0,20
15,3,0,0,15.54,0,15.54,5,0,20
16,3,0,1,19.31,0,19.31,6,0,20
17,4,0,0,8.08,0,8.08,7,0,20
18,4,0,1,14.47,0,14.47,8,0,20
19,4,0,2,12.27,0,12.27,9,0,20
20,4,0,3,11.43,0,11.43,10,0,20
21,4,0,4,5.63,0,5.63,11,0,20
22,3,0,2,14.56,0,14.56,12,0,20
23,3,0,3,18.14,0,18.14,13,0,20
24,6,0,3,23.7,0,23.7,14,0,20
25,3,0,4,10.97,0,10.97,15,0,20
26,2,0,2,10.3,0,10.3,16,0,20
27,1,0,4,20.58,0,20.58,17,0,20
