idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,16.07,0,16.07,0,0,20
2,6,0,0,18.2,0,18.2,0,0,20
3,3,0,2,20.42,0,20.42,0,1,20
4,2,0,1,11.24,0,11.24,0,1,20
5,6,0,1,23.98,0,23.98,0,0,20
6,3,0,1,17.71,0,17.71,0,0,20
7,6,0,2,14.82,0,14.82,0,0,20
8,3,0,3,21.08,0,21.08,0,1,20
9,6,0,3,15.92,0,15.92,0,0,20
10,2,0,0,6.7,0,6.7,0,1,20
11,1,0,0,6.15,0,6.15,1,0,20
12,2,0,2,15.79,0,15.79,2,0,20
13,1,0,1,14.81,0,14.81,3,0,20
14,4,0,0,9.6,0,9.6,4,0,20
15,5,0,0,8.3,0,8.3,5,0,20
16,4,0,1,13.74,0,13.74,6,0,20
17,5,0,1,13.63,0,13.63,7,0,20
18,2,0,3,16.2,0,16.2,8,0,20
19,2,0,4,20.73,0,20.73,9,0,20
20,1,0,2,18.09,0,18.09,10,0,20
21,5,0,2,6.46,0,6.46,11,0,20
22,5,0,3,5.21,0,5.21,12,0,20
23,5,0,4,7.41,0,7.41,13,0,20
24,4,0,2,10.14,0,10.14,14,0,20
25,4,0,3,11.05,0,11.05,15,0,20
26,1,0,3,19.47,0,19.47,16,0,20
27,4,0,4,9.55,0,9.55,17,0,20
