idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,7.77,0,7.77,0,0,20
2,1,0,0,10.55,0,10.55,0,0,20
3,5,0,4,16.27,0,16.27,0,1,20
4,1,0,1,16.99,0,16.99,0,0,20
5,1,0,2,17.06,0,17.06,0,1,20
6,5,0,0,12.52,0,12.52,0,0,20
7,5,0,3,11.11,0,11.11,0,1,20
8,5,0,1,8.17,0,8.17,0,0,20
9,1,0,3,22.54,0,22.54,0,1,20
10,5,0,2,5.09,0,5.09,0,0,20
11,2,0,1,14.1,0,14.1,1,0,20
12,2,0,2,16.09,0,16.09,2,0,20
13,3,0,0,6.08,0,6.08,3,0,20
14,3,0,1,14.19,0,14.19,4,0,20
15,2,0,3,17.55,0,17.55,5,0,20
16,2,0,4,20.83,0,20.83,6,0,20
17,4,0,0,10.82,0,10.82,7,0,20
18,6,0,0,7.4,0,7.4,8,0,20
19,6,0,1,5.18,0,5.18,9,0,20
20,4,0,1,13.43,0,13.43,10,0,20
21,3,0,2,22.15,0,22.15,11,0,20
22,6,0,2,7.25,0,7.25,12,0,20
23,4,0,2,17.44,0,17.44,13,0,20
24,6,0,3,8.9,0,8.9,14,0,20
25,6,0,4,9.13,0,9.13,15,0,20
26,4,0,3,21.77,0,21.77,16,0,20
27,4,0,4,11.03,0,11.03,17,0,20
