idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,2,22.65,0,22.65,0,1,20
2,2,0,1,18.24,0,18.24,0,1,20
3,1,0,0,18.55,0,18.55,0,0,20
4,3,0,0,7.4,0,7.4,0,0,20
5,3,0,4,17.9,0,17.9,0,1,20
6,2,0,3,23.23,0,23.23,0,1,20
7,3,0,3,14.0,0,14.0,0,1,20
8,2,0,0,6.69,0,6.69,0,1,20
9,3,0,1,12.68,0,12.68,0,1,20
10,3,0,2,13.54,0,13.54,0,1,20
11,1,0,1,22.18,0,22.18,1,0,20
12,2,0,4,23.49,0,23.49,2,0,20
13,4,0,0,6.04,0,6.04,3,0,20
14,4,0,1,17.02,0,17.02,4,0,20
15,5,0,0,15.72,0,15.72,5,0,20
16,6,0,0,11.33,0,11.33,6,0,20
17,6,0,1,14.38,0,14.38,7,0,20
18,6,0,2,7.12,0,7.12,8,0,20
19,4,0,2,21.18,0,21.18,9,0,20
20,5,0,1,12.63,0,12.63,10,0,20
21,4,0,3,22.04,0,22.04,11,0,20
22,6,0,3,8.75,0,8.75,12,0,20
23,5,0,2,18.73,0,18.73,13,0,20
24,6,0,4,18.35,0,18.35,14,0,20
25,5,0,3,15.26,0,15.26,15,0,20
26,5,0,4,20.41,0,20.41,16,0,20
27,4,0,4,13.23,0,13.23,17,0,20
