idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,7.37,0,7.37,0,0,20
2,4,0,0,5.5,0,5.5,0,0,20
3,3,0,2,21.03,0,21.03,0,1,20
4,6,0,3,16.72,0,16.72,0,1,20
5,6,0,4,20.4,0,20.4,0,1,20
6,6,0,0,14.13,0,14.13,0,0,20
7,3,0,3,21.99,0,21.99,0,1,20
8,6,0,1,12.04,0,12.04,0,0,20
9,6,0,2,15.29,0,15.29,0,0,20
10,3,0,1,20.92,0,20.92,0,0,20
11,4,0,1,23.19,0,23.19,1,0,20
12,1,0,0,22.29,0,22.29,2,0,20
13,2,0,0,22.0,0,22.0,3,0,20
14,5,0,0,18.98,0,18.98,4,0,20
15,5,0,1,16.84,0,16.84,5,0,20
16,2,0,1,22.18,0,22.18,6,0,20
17,5,0,2,14.09,0,14.09,7,0,20
18,5,0,3,11.48,0,11.48,8,0,20
19,5,0,4,16.83,0,16.83,9,0,20
20,2,0,2,9.56,0,9.56,10,0,20
21,2,0,3,11.99,0,11.99,11,0,20
22,2,0,4,6.89,0,6.89,12,0,20
23,3,0,4,13.63,0,13.63,13,0,20
24,1,0,1,11.18,0,11.18,14,0,20
25,1,0,2,19.54,0,19.54,15,0,20
26,1,0,3,17.97,0,17.97,16,0,20
27,1,0,4,16.95,0,16.95,17,0,20
