idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,23.47,0,23.47,0,0,20
2,5,0,0,6.06,0,6.06,0,0,20
3,1,0,2,21.06,0,21.06,0,2,20
4,5,0,2,14.17,0,14.17,0,1,20
5,1,0,1,15.51,0,15.51,0,0,20
6,2,0,2,23.64,0,23.64,0,1,20
7,2,0,0,17.33,0,17.33,0,0,20
8,2,0,1,22.7,0,22.7,0,0,20
9,5,0,3,14.71,0,14.71,0,1,20
10,5,0,1,13.23,0,13.23,0,0,20
11,3,0,0,12.14,0,12.14,1,0,20
12,3,0,1,18.87,0,18.87,2,0,20
13,3,0,2,20.93,0,20.93,3,0,20
14,4,0,0,16.66,0,16.66,4,0,20
15,6,0,0,5.59,0,5.59,5,0,20
16,6,0,1,11.1,0,11.1,6,0,20
17,4,0,1,19.96,0,19.96,7,0,20
18,6,0,2,16.51,0,16.51,8,0,20
19,5,0,4,12.41,0,12.41,9,0,20
20,6,0,3,19.16,0,19.16,10,0,20
21,4,0,2,20.52,0,20.52,11,0,20
22,1,0,3,21.47,0,21.47,12,0,20
23,6,0,4,9.19,0,9.19,13,0,20
24,1,0,4,22.73,0,22.73,14,0,20
25,4,0,3,6.72,0,6.72,15,0,20
26,4,0,4,15.51,0,15.51,16,0,20
27,3,0,3,15.96,0,15.96,17,0,20
