Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 503.015167, 0.007031, 117.493919, -2.731153, -0.027188, 0.009628, 9.430000, 0, 9.430000, 0, 0, 0
2, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 514.843811, -0.042242, 343.286743, -3.038851, -0.002878, 0.018415, 8.760000, 0, 8.760000, 0, 0, 0
3, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 527.235962, -0.147037, 568.968933, -2.971370, 0.029614, -0.019522, 20.330000, 0, 20.330000, 0, 0, 0
4, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 259.387146, -0.056268, 120.927917, -4.574241, -0.008940, -0.015522, 9.330000, 0, 9.330000, 0, 0, 0
5, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.986328, -0.003702, 113.178436, 0.017364, 0.000007, -0.002333, 21.520000, 0, 21.520000, 0, 0, 0
6, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 277.295197, -0.072112, 346.033325, -4.519940, -0.002147, 0.007818, 16.700001, 0, 16.700001, 0, 0, 0
7, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 748.565674, -0.186399, 113.830292, -1.230985, 0.059991, -0.009209, 8.040000, 0, 8.040000, 0, 0, 0
8, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.907837, -0.014639, 339.381378, 0.017470, 0.000003, -0.002890, 20.299999, 0, 20.299999, 0, 0, 0
9, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 295.320374, 0.090081, 571.244141, -4.368648, 0.027676, 0.045831, 17.730000, 0, 17.730000, 0, 0, 0
10, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.444580, -0.031026, 112.954468, 0.036667, 0.018142, -0.006847, 15.990000, 0, 15.990000, 0, 0, 0
11, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.082886, -0.093257, 338.872894, 0.142620, 0.026564, -0.027427, 16.309999, 0, 16.309999, 0, 0, 0
12, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.382446, -0.233501, 564.898438, 0.225264, 0.026518, -0.043903, 18.950001, 0, 18.950001, 0, 0, 0
13, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 754.141235, -0.202155, 340.034119, -1.614569, 0.046085, -0.017560, 14.140000, 0, 14.140000, 0, 0, 0
14, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 538.693604, -0.516208, 795.102356, -2.676542, 0.006992, 0.005340, 7.390000, 0, 7.390000, 0, 0, 0
15, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 309.749481, 0.287298, 800.033813, -2.844949, 0.021945, 0.043566, 17.820000, 0, 17.820000, 0, 0, 0
16, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 761.111938, -0.204149, 565.948181, -1.810617, 0.032397, 0.000486, 14.570000, 0, 14.570000, 0, 0, 0
17, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 628.871338, 1.103268, 1022.448486, -1.835028, -0.194035, 0.032831, 13.900000, 0, 13.900000, 0, 0, 0
18, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.734680, -0.003985, 112.792824, -0.431349, -0.004445, 0.006254, 6.810000, 0, 6.810000, 0, 0, 0
19, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.363037, -0.435841, 791.064270, 0.257318, 0.035527, -0.051117, 22.980000, 0, 22.980000, 0, 0, 0
20, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 769.379272, -0.220707, 791.752319, -1.829705, -0.000686, 0.020813, 14.940000, 0, 14.940000, 0, 0, 0
21, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 997.404602, 0.006933, 338.436920, -0.545714, 0.000456, -0.017931, 7.340000, 0, 7.340000, 0, 0, 0
22, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 999.440674, -0.076340, 564.012573, -0.485326, 0.004977, -0.031924, 7.950000, 0, 7.950000, 0, 0, 0
23, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1001.287415, -0.226872, 790.069824, -0.350546, -0.001653, -0.043611, 20.340000, 0, 20.340000, 0, 0, 0
