Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 504.602234, -0.019088, 119.044556, -3.208663, 0.007850, -0.009967, 13.200000, 0, 13.200000, 0, 0, 0
2, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 747.271301, -0.069410, 112.980034, -0.315606, 0.030316, -0.004640, 21.549999, 0, 21.549999, 0, 0, 0
3, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 518.323792, -0.254693, 344.410339, -3.295123, 0.059166, 0.014605, 5.500000, 0, 5.500000, 0, 0, 0
4, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 996.064148, 0.019407, 112.936440, -0.428741, -0.024295, -0.003971, 12.450000, 0, 12.450000, 0, 0, 0
5, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 752.763672, -0.073441, 341.900879, -2.373834, 0.093390, 0.003727, 11.690000, 0, 11.690000, 0, 0, 0
6, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 762.646484, 0.057870, 567.746826, -2.454760, 0.072134, 0.031098, 23.320000, 0, 23.320000, 0, 0, 0
7, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.984863, -0.006468, 113.095459, 0.021292, 0.000010, -0.006585, 21.190001, 0, 21.190001, 0, 0, 0
8, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.957764, -0.005726, 112.737854, 0.033981, 0.000023, -0.006584, 7.540000, 0, 7.540000, 0, 0, 0
9, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.592163, -0.079662, 338.524597, 0.196386, -0.000038, -0.034964, 11.150000, 0, 11.150000, 0, 0, 0
10, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 997.932556, 0.059496, 338.906799, -0.578220, -0.076839, -0.030122, 14.770000, 0, 14.770000, 0, 0, 0
11, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 770.688232, -0.491693, 793.628296, -2.412498, -0.280407, 0.036581, 18.760000, 0, 18.760000, 0, 0, 0
12, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 274.604797, -0.473665, 119.507538, -3.426935, 0.050697, 0.031215, 6.170000, 0, 6.170000, 0, 0, 0
13, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 288.327698, -0.181417, 345.073242, -3.465967, -0.007668, 0.038380, 7.100000, 0, 7.100000, 0, 0, 0
14, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.661377, -0.251282, 564.543823, 0.291008, -0.000099, -0.053174, 17.299999, 0, 17.299999, 0, 0, 0
15, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.430298, -0.476726, 790.708435, 0.324875, -0.000115, -0.060837, 18.209999, 0, 18.209999, 0, 0, 0
16, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1000.295715, -0.030078, 564.902100, -0.629328, -0.112915, -0.047005, 15.960000, 0, 15.960000, 0, 0, 0
17, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 302.342804, 0.199327, 570.810059, -3.484555, 0.077645, 0.018000, 8.380000, 0, 8.380000, 0, 0, 0
18, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.847778, -0.048758, 339.218567, 0.062975, -0.000020, -0.015389, 21.770000, 0, 21.770000, 0, 0, 0
19, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1003.301575, -0.004509, 790.953735, -0.572992, -0.250029, -0.051201, 17.530001, 0, 17.530001, 0, 0, 0
20, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 531.870972, -0.034260, 570.043823, -3.287277, 0.070682, 0.046591, 11.760000, 0, 11.760000, 0, 0, 0
21, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 541.387573, 1.414713, 797.561707, -86.770683, -179.157623, 178.883652, 10.470000, 0, 10.470000, 0, 0, 0
22, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 779.840210, 1.584456, 1021.071716, -87.558594, -179.106918, 179.258453, 14.190000, 0, 14.190000, 0, 0, 0
23, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.560669, -0.118158, 565.405945, 0.077341, -0.000026, -0.018846, 22.459999, 0, 22.459999, 0, 0, 0
