Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 506.095734, -0.464066, 852.251038, -16.104366, -0.017607, -0.028122, 19.250000, 0, 19.000000, 0, 0, 0
2, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 532.835999, -0.069457, 138.302307, -15.213910, 0.000851, -0.016311, 19.860001, 0, 19.000000, 0, 0, 0
3, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 597.070007, 0.053805, 354.881989, -16.046106, 0.068770, -0.054991, 9.110000, 0, 9.000000, 0, 0, 0
4, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 299.233582, -0.999064, 153.064957, -15.180188, 0.005051, -0.086202, 16.830000, 0, 16.000000, 0, 0, 0
5, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 360.872284, -0.966476, 372.459106, -16.127766, -0.014617, -0.090817, 16.570000, 0, 16.000000, 0, 0, 0
6, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1316.275513, -0.037759, 353.967621, -10.753177, -0.010196, 0.031787, 8.780000, 0, 8.000000, 0, 0, 0
7, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 426.790344, -0.551633, 589.027100, -16.145691, 0.065574, -0.107611, 19.209999, 0, 19.000000, 0, 0, 0
8, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1270.696777, -0.042034, 132.167023, -11.201943, -0.021230, 0.005282, 7.380000, 0, 7.000000, 0, 0, 0
9, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 660.259399, -0.040330, 572.094360, -16.131021, 0.065174, -0.040109, 17.469999, 0, 17.000000, 0, 0, 0
10, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 604.913330, -2.540988, 1059.325562, -16.333048, 0.518694, -0.172314, 21.680000, 0, 21.000000, 0, 0, 0
11, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 777.226990, -0.156275, 137.233887, -14.074117, -0.064373, 0.017798, 6.170000, 0, 6.000000, 0, 0, 0
12, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 837.715576, -0.154735, 359.153259, -16.194201, -0.068074, 0.101834, 8.450000, 0, 8.000000, 0, 0, 0
13, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 901.761230, 0.127152, 576.342224, -16.241476, 0.000142, 0.174917, 12.950000, 0, 12.000000, 0, 0, 0
14, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1020.375549, 0.042076, 132.716599, -11.005140, -0.027485, 0.046121, 5.540000, 0, 5.000000, 0, 0, 0
15, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1521.753418, -0.419244, 113.145844, -0.017495, 0.000697, 0.026315, 5.320000, 0, 5.000000, 0, 0, 0
16, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 726.113525, -0.158326, 788.483765, -16.149424, -0.010895, -0.044168, 20.270000, 0, 20.000000, 0, 0, 0
17, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1001.046936, -0.453099, 783.431396, -16.413603, 0.512811, -0.017692, 16.280001, 0, 16.000000, 0, 0, 0
18, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1359.687500, -0.050005, 576.271667, -11.314874, -0.203868, 0.073806, 9.500000, 0, 9.000000, 0, 0, 0
19, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1082.408325, -0.005178, 351.172272, -10.720590, -0.018168, 0.062888, 6.580000, 0, 6.000000, 0, 0, 0
20, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 824.816040, -1.152121, 995.547363, -16.317759, 0.519221, -0.232565, 21.730000, 0, 21.000000, 0, 0, 0
