Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 766.966370, -0.090603, 128.156128, -9.307584, -0.029895, 0.037855, 9.380000, 0, 9.000000, 0, 0, 0
2, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1045.259766, -0.773268, 775.197693, -24.924894, 0.158689, -0.009342, 22.920000, 0, 22.000000, 0, 0, 0
3, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 840.770081, 0.488542, 368.690155, -23.364296, -0.087763, 0.092558, 17.080000, 0, 17.000000, 0, 0, 0
4, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1245.688110, 0.002295, 113.001686, 0.072597, -0.072435, -0.006413, 14.860000, 0, 14.000000, 0, 0, 0
5, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 2287.776123, -3.498331, 124.516991, -84.730766, 0.300309, -0.000284, 13.670000, 0, 13.000000, 0, 0, 0
6, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 949.065735, -0.573373, 570.517212, -24.941355, 0.352362, -0.093944, 21.850000, 0, 21.000000, 0, 0, 0
7, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1734.859253, -0.185322, 114.612312, -90.000000, -5.022855, 4.805507, 6.280000, 0, 6.000000, 0, 0, 0
8, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 2558.399902, -2.007591, 138.445465, -89.853218, 1.933118, -2.123381, 17.980000, 0, 17.000000, 0, 0, 0
9, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 2019.304199, -2.478876, 115.878105, -89.247940, 179.862045, -179.729752, 13.130000, 0, 13.000000, 0, 0, 0
10, 1494.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 2816.108398, -4.873569, 136.544785, -85.291016, -1.116925, 0.703755, 21.830000, 0, 21.000000, 0, 0, 0
11, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 293.571625, -0.326776, 114.121292, -0.257758, -0.034556, 0.003402, 6.570000, 0, 6.000000, 0, 0, 0
12, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1245.844116, -0.073149, 339.192200, -0.018945, -0.059461, -0.020133, 20.480000, 0, 20.000000, 0, 0, 0
13, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 522.419678, -0.185662, 115.365822, -0.850282, -0.017429, -0.136236, 6.370000, 0, 6.000000, 0, 0, 0
14, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 589.573792, -0.041010, 366.081970, -21.724966, -0.051488, -0.180022, 6.510000, 0, 6.000000, 0, 0, 0
15, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 371.538605, 0.425846, 435.889313, -22.226372, -0.048823, 0.028649, 7.850000, 0, 7.000000, 0, 0, 0
16, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 461.953491, -0.359345, 647.555176, -24.291996, -0.075900, 0.034982, 13.170000, 0, 13.000000, 0, 0, 0
17, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 792.472656, -3.019115, 776.694153, -24.940687, 0.355919, -0.293447, 19.190001, 0, 19.000000, 0, 0, 0
18, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 681.898254, -0.675031, 576.512512, -24.025410, -0.074421, -0.117239, 19.990000, 0, 19.000000, 0, 0, 0
19, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1016.889282, 0.176419, 112.755325, -0.020936, -0.051085, 0.025724, 6.920000, 0, 6.000000, 0, 0, 0
20, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1245.946411, -0.188496, 565.388062, -0.005555, -0.050080, -0.025230, 21.940001, 0, 21.000000, 0, 0, 0
