Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 400.351837, 0.415552, 580.115479, -14.707279, -0.051391, -0.003485, 17.860001, 0, 17.000000, 0, 0, 0
2, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 525.477234, -0.173197, 131.902328, -10.732526, 0.046374, 0.021004, 21.389999, 0, 21.000000, 0, 0, 0
3, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 579.343872, 0.131955, 356.477661, -13.930942, -0.043889, 0.150296, 7.630000, 0, 7.000000, 0, 0, 0
4, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 290.934418, -0.218787, 131.052139, -9.691771, 0.044238, -0.009918, 15.250000, 0, 15.000000, 0, 0, 0
5, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1261.249023, 0.051758, 127.013718, -7.579327, -0.010676, -0.021305, 22.260000, 0, 22.000000, 0, 0, 0
6, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1294.747925, -0.715869, 350.950806, -7.743553, 0.024221, -0.078130, 5.970000, 0, 5.000000, 0, 0, 0
7, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 693.583862, 0.247314, 794.326782, -14.101261, -0.042589, 0.276302, 12.800000, 0, 12.000000, 0, 0, 0
8, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 637.294128, 0.008568, 575.230774, -14.055894, -0.043233, 0.167941, 9.890000, 0, 9.000000, 0, 0, 0
9, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 342.037811, -0.069725, 361.554474, -14.711763, 0.051489, -0.025292, 14.170000, 0, 14.000000, 0, 0, 0
10, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1325.684570, -0.761185, 575.137207, -7.822654, 0.025187, -0.035327, 6.540000, 0, 6.000000, 0, 0, 0
11, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 457.930359, 0.485847, 799.339111, -14.356011, -0.033152, -0.010911, 22.170000, 0, 22.000000, 0, 0, 0
12, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 772.319153, 0.309581, 133.977341, -12.222662, -0.027686, -0.050804, 8.550000, 0, 8.000000, 0, 0, 0
13, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 747.157654, -0.111032, 1045.944214, 0.467025, -1.139436, -0.162591, 21.840000, 0, 21.000000, 0, 0, 0
14, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 821.072388, 0.163680, 355.258209, -12.695108, -0.046802, -0.183818, 10.220000, 0, 10.000000, 0, 0, 0
15, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 874.335022, -0.633774, 577.901062, -14.195609, -0.039260, -0.327536, 14.800000, 0, 14.000000, 0, 0, 0
16, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1013.699829, -0.277560, 128.213455, -8.358778, -0.009035, 0.063173, 7.280000, 0, 7.000000, 0, 0, 0
17, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 518.216370, 3.095021, 1043.860840, 0.474035, -1.143327, 0.250363, 22.250000, 0, 22.000000, 0, 0, 0
18, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1062.682983, -0.276199, 350.662872, -8.202110, 0.017915, 0.441009, 7.840000, 0, 7.000000, 0, 0, 0
19, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1507.722778, -0.066735, 113.124802, 0.047175, 0.034322, -0.002138, 5.590000, 0, 5.000000, 0, 0, 0
20, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 934.856262, -1.568861, 796.034546, -14.352726, -0.293295, -0.167061, 19.590000, 0, 19.000000, 0, 0, 0
