Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 306.327698, 0.725986, 154.336517, -19.786306, -0.126517, -0.317999, 10.160000, 0, 10.000000, 0, 0, 0
2, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 389.208771, -0.481304, 370.665436, -22.638645, -0.129920, -0.344083, 19.000000, 0, 19.000000, 0, 0, 0
3, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 727.899170, -1.438189, 564.938965, -22.890133, 0.025607, -0.189716, 16.549999, 0, 16.000000, 0, 0, 0
4, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 572.856812, -2.161384, 785.330444, -23.105209, 0.030421, -0.420337, 23.049999, 0, 23.000000, 0, 0, 0
5, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 547.584229, 0.061819, 145.187027, -20.294533, -0.144191, 0.001812, 15.640000, 0, 15.000000, 0, 0, 0
6, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 638.617981, -0.727720, 356.645111, -22.937325, 0.000756, -0.078896, 5.200000, 0, 5.000000, 0, 0, 0
7, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 799.088196, -0.076376, 148.252197, -22.625044, 0.018811, 0.023317, 21.280001, 0, 21.000000, 0, 0, 0
8, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 661.942322, -3.759535, 994.234558, -22.980761, 0.076067, -0.621432, 23.750000, 0, 23.000000, 0, 0, 0
9, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 888.307312, -0.174512, 356.084503, -22.553528, 0.023220, 0.025403, 18.940001, 0, 18.000000, 0, 0, 0
10, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 484.053619, -0.680262, 577.262878, -23.114098, 0.028186, -0.427901, 20.680000, 0, 20.000000, 0, 0, 0
11, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1049.072754, -0.010728, 148.237442, -22.836308, -0.000223, -0.048029, 11.530000, 0, 11.000000, 0, 0, 0
12, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 977.747314, -0.198206, 564.246521, -22.595015, 0.065465, -0.001561, 21.670000, 0, 21.000000, 0, 0, 0
13, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1138.565552, -0.276107, 356.146912, -22.763294, 0.048226, -0.022824, 15.100000, 0, 15.000000, 0, 0, 0
14, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1298.311401, 0.058868, 147.923370, -23.171967, 0.060468, -0.160498, 5.370000, 0, 5.000000, 0, 0, 0
15, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1387.915039, 0.078671, 356.076569, -23.137342, 0.010745, -0.030888, 12.190000, 0, 12.000000, 0, 0, 0
16, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 816.899902, -1.887282, 773.041748, -22.823996, 0.076088, -0.142700, 19.080000, 0, 19.000000, 0, 0, 0
17, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1227.354248, -0.274510, 564.385437, -22.878765, -0.012907, 0.021951, 17.450001, 0, 17.000000, 0, 0, 0
18, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1547.971436, -0.005271, 148.866974, -23.190136, 0.016918, 0.025010, 10.500000, 0, 10.000000, 0, 0, 0
19, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1638.890381, 0.138340, 356.027313, -23.213625, -0.068859, 0.032362, 9.270000, 0, 9.000000, 0, 0, 0
20, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1478.246704, -0.053591, 563.489868, -23.199135, -0.024932, -0.002212, 14.660000, 0, 14.000000, 0, 0, 0
