Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 1494.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 2435.956787, -4.923290, 650.560913, -58.000092, 0.517435, -0.434091, 18.420000, 0, 18.000000, 0, 0, 0
2, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 730.356018, 0.132544, 564.625427, -23.179817, -0.162861, 0.019227, 19.160000, 0, 19.000000, 0, 0, 0
3, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1584.294800, 0.033543, 158.350601, -35.720448, -0.291252, 0.019044, 9.600000, 0, 9.000000, 0, 0, 0
4, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1417.021362, 2.718251, 508.802704, -27.332048, 0.387701, -0.073625, 20.400000, 0, 20.000000, 0, 0, 0
5, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1839.509644, -4.527002, 248.811798, -44.117706, 0.187474, -0.264522, 5.850000, 0, 5.000000, 0, 0, 0
6, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 550.580200, 0.147947, 147.512405, -22.121670, -0.087869, 0.014410, 17.580000, 0, 17.000000, 0, 0, 0
7, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 639.624878, 0.090653, 357.556183, -23.036957, -0.100578, -0.009502, 18.530001, 0, 18.000000, 0, 0, 0
8, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 2036.339478, -5.777778, 410.054596, -58.267765, 0.539279, -0.532010, 7.510000, 0, 7.000000, 0, 0, 0
9, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1135.769897, -3.018145, 487.503967, -58.451439, 179.976303, -179.944061, 19.510000, 0, 19.000000, 0, 0, 0
10, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 2234.779053, -5.052640, 534.909485, -58.392860, 0.389677, -0.132008, 11.010000, 0, 11.000000, 0, 0, 0
11, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 315.499359, -1.264975, 177.211349, -22.022781, -0.104986, 0.434933, 8.660000, 0, 8.000000, 0, 0, 0
12, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 403.329865, 0.105056, 388.789124, -23.463573, -0.105782, 0.426216, 10.220000, 0, 10.000000, 0, 0, 0
13, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 799.589844, -0.115279, 147.476913, -22.993864, -0.090885, 0.007002, 8.490000, 0, 8.000000, 0, 0, 0
14, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 493.508148, 1.069238, 596.660889, -23.448568, -0.098932, 0.494105, 12.290000, 0, 12.000000, 0, 0, 0
15, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 891.898804, 0.136061, 356.070770, -25.542480, -0.119120, 0.010308, 9.730000, 0, 9.000000, 0, 0, 0
16, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1328.886353, 8.285085, 202.338547, -71.693062, -179.609940, 179.354416, 10.570000, 0, 10.000000, 0, 0, 0
17, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 991.880005, 2.709674, 694.191833, -60.918674, 179.750870, -179.727264, 18.620001, 0, 18.000000, 0, 0, 0
18, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1623.532837, -0.508235, 409.649719, -27.265377, 0.370514, -0.272893, 14.220000, 0, 14.000000, 0, 0, 0
19, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1070.697388, -0.716532, 112.764420, 0.346800, -0.140555, -0.011763, 8.380000, 0, 8.000000, 0, 0, 0
20, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1251.658569, -0.882668, 688.279602, -59.711517, 179.943283, -179.629593, 22.070000, 0, 22.000000, 0, 0, 0
