Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 868.228821, -0.612265, 799.878906, -10.630088, -0.070292, -0.024711, 23.420000, 0, 23.000000, 0, 0, 0
2, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 755.242493, -0.137740, 117.365662, -2.820311, 0.029336, 0.019053, 9.110000, 0, 9.000000, 0, 0, 0
3, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 635.228088, -0.772313, 799.663879, -10.662135, -0.073081, 0.230682, 17.440001, 0, 17.000000, 0, 0, 0
4, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1279.856079, 0.640443, 799.244873, -50.687511, 175.928848, -174.069778, 17.510000, 0, 17.000000, 0, 0, 0
5, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 525.389526, -0.300638, 117.992310, -2.571237, 0.008670, -0.067853, 9.860000, 0, 9.000000, 0, 0, 0
6, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1495.480591, 0.261458, 114.115944, -0.931875, 0.015363, 0.071151, 8.860000, 0, 8.000000, 0, 0, 0
7, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 785.288818, -0.116178, 355.099335, -10.499527, -0.060560, -0.095888, 18.250000, 0, 18.000000, 0, 0, 0
8, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 826.673462, -0.524624, 577.431091, -10.570676, -0.053297, -0.047978, 20.379999, 0, 20.000000, 0, 0, 0
9, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 535.604675, -0.046873, 343.441650, -2.611845, 0.032426, 0.109731, 12.680000, 0, 12.000000, 0, 0, 0
10, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 593.707581, -0.138249, 577.446350, -10.549235, -0.051193, 0.201308, 13.660000, 0, 13.000000, 0, 0, 0
11, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 297.217499, -0.507726, 117.298241, -2.504846, 0.040800, 0.026913, 8.290000, 0, 8.000000, 0, 0, 0
12, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1498.762817, 0.614245, 339.942596, -0.896501, 0.071461, 0.056767, 14.260000, 0, 14.000000, 0, 0, 0
13, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 305.642670, -0.417145, 343.243469, -2.229142, 0.033442, 0.038303, 21.139999, 0, 21.000000, 0, 0, 0
14, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1006.346497, -0.022648, 122.609352, -5.085706, 0.015112, -0.014378, 15.360000, 0, 15.000000, 0, 0, 0
15, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1245.472534, 0.010373, 113.085983, -0.306032, 0.000673, -0.003738, 15.240000, 0, 15.000000, 0, 0, 0
16, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1027.360596, -0.037406, 347.904449, -5.025590, -0.020464, -0.026252, 19.930000, 0, 19.000000, 0, 0, 0
17, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1071.014160, -0.321469, 573.274841, -4.092188, -0.090688, -0.022690, 20.309999, 0, 20.000000, 0, 0, 0
18, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1517.380493, 0.623945, 578.181335, -7.784523, 0.194698, 0.053076, 5.720000, 0, 5.000000, 0, 0, 0
19, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1265.134155, 0.126758, 338.887085, -0.772456, 0.153457, -0.009054, 5.610000, 0, 5.000000, 0, 0, 0
20, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1553.390503, 0.025982, 801.496094, -7.673769, 1.035636, -0.071746, 11.030000, 0, 11.000000, 0, 0, 0
