idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,2,17.26,0,17.26,0,1,20
2,6,0,0,8.52,0,8.52,0,0,20
3,3,0,3,19.89,0,19.89,0,1,20
4,3,0,0,17.05,0,17.05,0,0,20
5,3,0,1,13.4,0,13.4,0,0,20
6,6,0,1,21.65,0,21.65,1,0,20
7,1,0,0,17.58,0,17.58,2,0,20
8,2,0,0,14.93,0,14.93,3,0,20
9,4,0,0,9.1,0,9.1,4,0,20
10,4,0,1,11.95,0,11.95,5,0,20
11,5,0,0,14.55,0,14.55,6,0,20
12,2,0,1,15.92,0,15.92,7,0,20
13,1,0,1,20.89,0,20.89,8,0,20
14,6,0,2,23.09,0,23.09,9,0,20
15,2,0,2,17.01,0,17.01,10,0,20
16,2,0,3,17.13,0,17.13,11,0,20
17,5,0,1,16.56,0,16.56,12,0,20
18,5,0,2,18.57,0,18.57,13,0,20
19,4,0,2,9.78,0,9.78,14,0,20
20,3,0,4,20.03,0,20.03,15,0,20
21,1,0,2,20.96,0,20.96,16,0,20
22,4,0,3,12.23,0,12.23,17,0,20
23,4,0,4,6.16,0,6.16,18,0,20
