idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,1,17.45,0,17.45,0,1,20
2,3,0,2,19.47,0,19.47,0,1,20
3,3,0,0,15.37,0,15.37,0,0,20
4,3,0,3,22.13,0,22.13,0,1,20
5,3,0,4,23.6,0,23.6,0,1,20
6,1,0,0,7.14,0,7.14,1,0,20
7,2,0,0,5.48,0,5.48,2,0,20
8,1,0,1,9.93,0,9.93,3,0,20
9,1,0,2,20.14,0,20.14,4,0,20
10,2,0,1,7.81,0,7.81,5,0,20
11,2,0,2,17.2,0,17.2,6,0,20
12,4,0,0,16.76,0,16.76,7,0,20
13,5,0,0,15.8,0,15.8,8,0,20
14,1,0,3,21.09,0,21.09,9,0,20
15,6,0,0,5.59,0,5.59,10,0,20
16,6,0,1,8.04,0,8.04,11,0,20
17,6,0,2,8.15,0,8.15,12,0,20
18,1,0,4,21.65,0,21.65,13,0,20
19,5,0,1,8.21,0,8.21,14,0,20
20,2,0,3,23.72,0,23.72,15,0,20
21,5,0,2,10.08,0,10.08,16,0,20
22,4,0,1,19.11,0,19.11,17,0,20
23,6,0,3,5.69,0,5.69,18,0,20
