Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 257.232880, -0.061336, 119.008797, -3.492848, 0.000114, -0.005614, 9.040000, 0, 9.040000, 0, 0, 0
2, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 270.185944, -0.133464, 344.583374, -3.180936, -0.002960, -0.022482, 18.920000, 0, 18.920000, 0, 0, 0
3, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.971069, -0.006481, 113.159500, 0.037833, 0.000004, -0.004675, 11.410000, 0, 11.410000, 0, 0, 0
4, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 501.026031, -0.104793, 115.283348, -1.794170, 0.020694, -0.002924, 6.540000, 0, 6.540000, 0, 0, 0
5, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 282.578461, -0.228970, 570.571777, -3.066730, -0.011729, -0.021769, 21.620001, 0, 21.620001, 0, 0, 0
6, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.980591, -0.004794, 113.173004, 0.025053, 0.000006, -0.003195, 18.160000, 0, 18.160000, 0, 0, 0
7, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.868896, -0.020013, 339.376343, 0.024480, 0.000023, -0.004082, 21.450001, 0, 21.450001, 0, 0, 0
8, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.804810, -0.029117, 339.362213, 0.036437, 0.000022, -0.006212, 17.610001, 0, 17.610001, 0, 0, 0
9, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 508.055634, -0.108172, 340.907043, -1.613198, -0.008945, -0.016681, 14.660000, 0, 14.660000, 0, 0, 0
10, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.701843, -0.082625, 112.874031, -0.063715, 0.017814, -0.012793, 5.700000, 0, 5.700000, 0, 0, 0
11, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 514.572876, -0.210624, 566.887024, -1.524556, -0.014127, -0.025253, 18.389999, 0, 18.389999, 0, 0, 0
12, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.978943, -0.116665, 338.752106, 0.041135, -0.014950, -0.032130, 7.990000, 0, 7.990000, 0, 0, 0
13, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.955811, -0.009522, 113.122559, 0.058073, -0.000016, -0.007444, 7.250000, 0, 7.250000, 0, 0, 0
14, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 746.739441, -0.266506, 564.889221, 0.100996, -0.014996, -0.041323, 16.980000, 0, 16.980000, 0, 0, 0
15, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.701294, -0.046377, 339.320648, 0.057847, 0.000015, -0.010391, 15.810000, 0, 15.810000, 0, 0, 0
