Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 303.875549, 0.058400, 343.795654, -7.636322, 0.005519, 0.023043, 17.389999, 0, 0, 0.000000, 0
2, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 754.665833, 0.012995, 118.185783, -4.274247, 0.009404, -0.022353, 6.680000, 0, 0, 0.000000, 0
3, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 771.779236, -0.068524, 338.937988, -3.884220, -0.007189, -0.041082, 16.900000, 0, 0, 0.000000, 0
4, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 274.252136, 0.063379, 124.692062, -8.107458, 0.006497, -0.018248, 6.750000, 0, 0, 0.000000, 0
5, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 332.785095, 0.124293, 563.690918, -7.346076, -0.001214, 0.015399, 21.430000, 0, 0, 0.000000, 0
6, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 510.104797, -0.018142, 122.601280, -6.553361, -0.002579, 0.010404, 16.980000, 0, 0, 1.000000, 1
7, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 997.887085, -0.045092, 112.879578, -1.923236, -0.003717, 0.003191, 5.970000, 0, 0, 2.000000, 2
8, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1005.052979, -0.058419, 333.712189, -1.507381, -0.006371, -0.010177, 12.710000, 0, 0, 3.000000, 3
9, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.965698, -0.004605, 110.739243, 0.027067, 0.001320, -0.003339, 9.820000, 0, 0, 4.000000, 4
10, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1010.917725, -0.115570, 555.089111, -1.355473, 0.007587, -0.019566, 13.090000, 0, 0, 5.000000, 5
11, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1242.785767, -0.028547, 332.207855, 0.094774, 0.002052, -0.009540, 10.980000, 0, 0, 6.000000, 6
12, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 535.868469, 0.027247, 342.889618, -6.762856, 0.001919, 0.028390, 19.719999, 0, 0, 7.000000, 7
13, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.535156, -0.004926, 110.562370, 0.074351, -0.000007, -0.004930, 5.120000, 0, 0, 8.000000, 8
14, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1016.028503, -0.197316, 776.599915, -1.306259, 0.001888, -0.024284, 13.770000, 0, 0, 9.000000, 9
15, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1242.363647, -0.071871, 553.795227, 0.118775, 0.003383, -0.012537, 15.110000, 0, 0, 10.000000, 10
16, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1491.111084, -0.039059, 332.026917, 0.153952, -0.000016, -0.012712, 13.450000, 0, 0, 11.000000, 11
17, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1490.391724, -0.101415, 553.465149, 0.228211, -0.000038, -0.018823, 5.250000, 0, 0, 12.000000, 12
18, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 360.926971, 0.362754, 783.514648, -7.445289, -0.003866, 0.006401, 23.760000, 0, 0, 13.000000, 13
19, 1491.600098, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1489.428467, -0.181709, 775.028748, 0.260917, -0.000070, -0.022302, 6.770000, 0, 0, 14.000000, 14
20, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 563.643127, -0.102653, 562.862793, -6.851285, 0.000087, 0.056299, 21.180000, 0, 0, 15.000000, 15
