Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1244.158691, -0.013749, 111.057396, -1.124031, -0.021125, -0.004186, 8.640000, 0, 0, 0.000000, 0
2, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 508.128479, 0.002514, 120.357796, -5.755023, 0.003446, -0.011582, 8.400000, 0, 0, 0.000000, 0
3, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 531.484070, 0.009017, 340.430145, -5.989397, -0.013962, -0.008345, 10.910000, 0, 0, 0.000000, 0
4, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1253.695923, -0.146061, 553.514954, -1.501604, -0.047686, -0.022578, 19.030001, 0, 0, 0.000000, 0
5, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1248.516235, -0.035012, 331.979645, -1.203937, -0.052929, -0.021383, 14.980000, 0, 0, 0.000000, 0
6, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 267.952240, -0.041222, 125.018379, -8.249077, -0.009696, 0.005250, 8.090000, 0, 0, 1.000000, 1
7, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 555.746704, -0.019672, 560.327759, -6.007164, -0.018504, -0.004808, 14.950000, 0, 0, 2.000000, 2
8, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 754.213074, -0.081005, 118.173706, -4.519102, 0.022092, 0.009820, 7.020000, 0, 0, 3.000000, 3
9, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 298.368347, -0.072802, 344.214142, -7.781192, -0.009556, -0.008611, 19.820000, 0, 0, 4.000000, 4
10, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 326.113342, -0.147073, 566.716797, -6.238852, -0.017642, -0.008435, 20.680000, 0, 0, 5.000000, 5
11, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 771.643311, -0.044725, 338.518982, -4.320081, 0.006692, 0.010553, 13.670000, 0, 0, 6.000000, 6
12, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 999.244934, -0.005443, 115.047897, -2.748401, 0.001409, -0.000899, 8.850000, 0, 0, 7.000000, 7
13, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1010.007568, 0.013631, 335.921661, -2.713192, -0.017359, -0.009490, 12.100000, 0, 0, 8.000000, 8
14, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1259.645020, -0.228312, 774.783081, -1.507372, -0.066371, -0.027223, 19.780001, 0, 0, 9.000000, 9
15, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 578.985229, 0.030918, 780.809937, -5.983673, -0.019846, -0.016182, 17.500000, 0, 0, 10.000000, 10
16, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 349.876343, -0.183335, 787.649597, -5.978065, -0.020489, -0.001746, 22.570000, 0, 0, 11.000000, 11
17, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 788.626770, -0.012791, 559.290222, -4.173182, -0.014186, 0.013824, 17.090000, 0, 0, 12.000000, 12
18, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1020.472412, -0.026474, 556.989014, -2.590232, -0.015391, -0.015989, 13.630000, 0, 0, 13.000000, 13
19, 1243.000000, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1265.790039, -0.351766, 996.218445, -1.485768, -0.064751, -0.037284, 20.389999, 0, 0, 14.000000, 14
20, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1029.246460, -0.150720, 778.364563, -2.454298, -0.065516, -0.017544, 14.990000, 0, 0, 15.000000, 15
