Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 998.886658, -0.040345, 114.131165, -2.037451, -0.003495, -0.011372, 10.410000, 0, 0, 0.000000, 0
2, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.563721, -0.003605, 110.688492, 0.038804, 0.000005, -0.003320, 20.219999, 0, 0, 0.000000, 0
3, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1491.274414, -0.032297, 332.026306, 0.136901, -0.000007, -0.012330, 18.360001, 0, 0, 0.000000, 0
4, 1491.600098, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1489.880005, -0.174850, 775.031372, 0.170647, -0.000015, -0.021700, 23.570000, 0, 0, 0.000000, 0
5, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1490.620483, -0.094443, 553.477844, 0.205500, -0.000045, -0.019351, 22.639999, 0, 0, 0.000000, 0
6, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 269.937714, -0.050874, 126.676537, -9.206347, -0.008797, -0.005141, 8.380000, 0, 0, 1.000000, 1
7, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 510.609558, 0.035905, 122.781647, -7.252310, -0.002543, -0.026104, 7.210000, 0, 0, 2.000000, 2
8, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 750.694641, 0.120972, 113.708084, -1.496472, -0.023230, 0.048789, 6.160000, 0, 0, 3.000000, 3
9, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1007.153198, -0.127097, 335.351746, -1.893246, -0.003357, -0.023547, 11.500000, 0, 0, 4.000000, 4
10, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1013.708557, -0.180842, 556.899414, -1.793809, -0.022455, -0.020363, 20.350000, 0, 0, 5.000000, 5
11, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 304.313507, -0.033888, 345.151733, -8.801358, -0.009110, 0.032916, 19.410000, 0, 0, 6.000000, 6
12, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1243.002197, 0.006147, 110.747574, -0.216498, -0.013299, -0.000755, 5.990000, 0, 0, 7.000000, 7
13, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 538.695129, -0.025231, 342.234314, -7.649946, -0.024977, -0.064331, 10.000000, 0, 0, 8.000000, 8
14, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 568.694031, -0.335288, 561.655090, -7.982399, -0.016995, -0.105507, 12.650000, 0, 0, 9.000000, 9
15, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 337.576111, 0.041335, 564.777527, -8.368790, -0.016787, 0.044454, 22.740000, 0, 0, 10.000000, 10
16, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 778.370667, -0.126786, 335.543396, -1.947333, 0.000797, 0.088912, 9.600000, 0, 0, 11.000000, 11
17, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 369.869110, 0.170870, 784.205627, -8.319761, -0.013590, 0.048538, 23.549999, 0, 0, 12.000000, 12
18, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 600.312622, -0.793772, 781.256470, -8.089116, -0.009265, -0.105720, 18.660000, 0, 0, 13.000000, 13
19, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1243.548584, -0.074841, 332.225128, -0.306640, 0.017185, -0.008660, 5.530000, 0, 0, 14.000000, 14
20, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1245.180786, -0.046700, 553.691101, -0.267889, -0.023679, -0.010730, 7.420000, 0, 0, 15.000000, 15
