Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.768921, -0.014503, 110.352539, -0.535596, 0.001428, 0.002669, 11.260000, 0, 0, 0.000000, 0
2, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1493.815186, -0.002310, 331.512726, -0.613546, -0.005951, -0.011059, 18.709999, 0, 0, 0.000000, 0
3, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1244.426392, -0.043500, 111.898819, -0.998268, 0.008998, -0.001201, 19.610001, 0, 0, 0.000000, 0
4, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1254.005005, -0.179820, 554.526123, -1.234696, 0.044335, -0.021368, 21.879999, 0, 0, 0.000000, 0
5, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1248.481201, -0.062029, 333.112732, -1.115315, 0.002855, -0.011289, 20.490000, 0, 0, 0.000000, 0
6, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 275.702209, 0.079207, 120.822365, -5.460121, -0.009417, 0.005311, 11.560000, 0, 0, 1.000000, 1
7, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 296.003632, -0.007058, 341.487579, -5.443945, -0.011042, 0.004184, 14.250000, 0, 0, 2.000000, 2
8, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 506.532379, 0.003801, 119.433098, -4.614429, -0.008571, 0.000940, 13.390000, 0, 0, 3.000000, 3
9, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 755.259033, 0.003485, 119.254402, -4.751245, 0.009103, -0.012539, 8.700000, 0, 0, 4.000000, 4
10, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1496.194580, -0.041291, 552.725098, -0.667738, -0.010957, -0.018848, 19.080000, 0, 0, 5.000000, 5
11, 1491.600098, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1498.711914, -0.123208, 773.999268, -0.639489, -0.010748, -0.021643, 19.520000, 0, 0, 6.000000, 6
12, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 994.737671, -0.022092, 111.040825, -0.282989, -0.009283, -0.004611, 8.430000, 0, 0, 7.000000, 7
13, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 539.562195, -0.301893, 338.695740, -4.566838, 0.134453, -0.014221, 13.670000, 0, 0, 8.000000, 8
14, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 773.935974, 0.007076, 339.765564, -4.688079, -0.012287, -0.026072, 11.810000, 0, 0, 9.000000, 9
15, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 566.003967, -0.362343, 562.280823, -85.241989, -179.872299, 179.859650, 18.110001, 0, 0, 10.000000, 10
16, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1007.415466, -0.321063, 335.983032, -2.188872, 0.016142, -0.010049, 5.710000, 0, 0, 11.000000, 11
17, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 794.539734, 0.065230, 563.765747, -85.603645, -179.997040, -179.945557, 18.570000, 0, 0, 12.000000, 12
18, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1023.879761, 0.076680, 557.310913, -1.984657, 0.047159, 0.010032, 11.420000, 0, 0, 13.000000, 13
19, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1258.435669, -0.247592, 776.063232, -1.174981, 0.024042, -0.023170, 22.280001, 0, 0, 14.000000, 14
20, 1491.600098, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1501.533813, -0.213598, 995.497070, -0.583983, -0.010215, -0.024075, 19.709999, 0, 0, 15.000000, 15
