Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1243.000000, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 2429.586670, -1.366149, 114.394310, -90.000000, -179.412521, 179.670502, 14.910000, 0, 0, 0.000000, 0
2, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1301.735840, 0.000929, 148.319473, -24.987595, -0.024410, 0.011307, 6.660000, 0, 0, 0.000000, 0
3, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1666.884155, 0.511713, 123.915291, -84.566292, -179.317230, 179.890869, 8.500000, 0, 0, 0.000000, 0
4, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1948.253906, -2.363271, 118.754135, -87.685333, -179.639954, 179.919998, 11.310000, 0, 0, 0.000000, 0
5, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 2174.501709, -2.389240, 114.376930, -90.000000, 178.042404, -177.767609, 13.720000, 0, 0, 0.000000, 0
6, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 301.658722, 0.087209, 144.270432, -21.081488, -0.019507, -0.000451, 14.530000, 0, 0, 1.000000, 1
7, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 550.602600, 0.017492, 145.826828, -22.895420, -0.014790, 0.003703, 7.070000, 0, 0, 2.000000, 2
8, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 639.479675, 0.072332, 350.560211, -23.713274, -0.013188, -0.001872, 10.540000, 0, 0, 3.000000, 3
9, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 799.792847, -0.041148, 146.726883, -23.275087, -0.012084, 0.010770, 9.420000, 0, 0, 4.000000, 4
10, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 390.706879, 0.073410, 352.658905, -23.733797, -0.017882, -0.006810, 18.900000, 0, 0, 5.000000, 5
11, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 728.952942, 0.158050, 553.206543, -23.737041, -0.012039, -0.019961, 10.880000, 0, 0, 6.000000, 6
12, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 480.012817, -0.080428, 555.482788, -23.842442, -0.014724, -0.018293, 21.250000, 0, 0, 7.000000, 7
13, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 823.538635, 0.299525, 753.666748, -23.860224, -0.016482, -0.030833, 16.290001, 0, 0, 8.000000, 8
14, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1048.934204, 0.042279, 146.996063, -23.432848, -0.011136, -0.023179, 8.980000, 0, 0, 9.000000, 9
15, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 889.083923, -0.055576, 350.146637, -23.804623, -0.013979, 0.003009, 11.140000, 0, 0, 10.000000, 10
16, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1145.093140, 0.045209, 352.737579, -25.295641, -0.014519, 0.014186, 9.740000, 0, 0, 11.000000, 11
17, 497.200012, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1738.560303, 1.402174, 344.133636, 6.274312, -179.698410, 179.958832, 18.400000, 0, 0, 12.000000, 12
18, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 983.881226, 0.083170, 551.379456, -24.248257, -0.014558, 0.009076, 14.340000, 0, 0, 13.000000, 13
19, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1476.091675, -0.114055, 315.628845, -64.647614, 179.986603, -179.517929, 13.210000, 0, 0, 14.000000, 14
20, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 569.359985, 0.006219, 758.196838, -23.806740, -0.026047, -0.016913, 23.299999, 0, 0, 15.000000, 15
