Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 756.209534, 0.002390, 120.129753, -5.652664, 0.006279, -0.006853, 12.300000, 0, 0, 0.000000, 0
2, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 512.052917, -0.047636, 122.633507, -6.973456, -0.008866, 0.006513, 13.030000, 0, 0, 0.000000, 0
3, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 778.705811, -0.005660, 340.784088, -6.036688, -0.004481, -0.024408, 20.969999, 0, 0, 0.000000, 0
4, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1001.630310, -0.011378, 117.606667, -3.773713, 0.005941, 0.005748, 10.800000, 0, 0, 0.000000, 0
5, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 540.415222, -0.010846, 342.244202, -7.097689, 0.000661, 0.031858, 17.950001, 0, 0, 0.000000, 0
6, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 802.785828, -0.062600, 561.116089, -6.348347, -0.013860, -0.041806, 17.420000, 0, 0, 0.000000, 0
7, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1016.970276, -0.019772, 338.720367, -3.943344, 0.025281, 0.017462, 9.140000, 0, 0, 0.000000, 0
8, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.647217, 0.018221, 110.814590, -0.074530, -0.007787, -0.000797, 12.880000, 0, 0, 1.000000, 1
9, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 284.209930, 0.074505, 141.419846, -6.888745, -0.022886, 0.103530, 5.740000, 0, 0, 2.000000, 2
10, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 312.114990, 0.109807, 361.590881, -7.237741, 0.002863, 0.099885, 6.180000, 0, 0, 3.000000, 3
11, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1492.022339, 0.031795, 332.379883, -0.030319, -0.026127, -0.000912, 23.580000, 0, 0, 4.000000, 4
12, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 827.994263, -0.161732, 781.190369, -6.410198, -0.035102, -0.040343, 20.809999, 0, 0, 5.000000, 5
13, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 568.405884, 0.020783, 561.671082, -7.016094, -0.003163, 0.035817, 19.770000, 0, 0, 6.000000, 6
14, 745.800049, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 856.815674, -1.799759, 1000.984863, -6.431195, 0.064322, -0.052182, 13.150000, 0, 0, 7.000000, 7
15, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1247.546997, -0.036225, 114.914612, -2.608045, 0.003321, -0.001839, 5.610000, 0, 0, 8.000000, 8
16, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 340.055939, 0.338500, 581.241821, -7.200640, -0.006311, 0.106322, 10.290000, 0, 0, 9.000000, 9
17, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 368.134918, 0.831899, 801.084595, -7.226162, 0.007504, 0.112626, 11.800000, 0, 0, 10.000000, 10
18, 248.600006, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 623.903870, 5.999583, 1002.211792, -7.019911, -0.033067, 0.118956, 12.040000, 0, 0, 11.000000, 11
19, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1257.873291, -0.055822, 335.807953, -2.688060, -0.013144, -0.011451, 5.840000, 0, 0, 12.000000, 12
20, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1268.477539, -0.108532, 556.726624, -2.515594, -0.030605, -0.017135, 6.720000, 0, 0, 13.000000, 13
21, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1278.163208, -0.205588, 778.169434, -2.518908, -0.036988, -0.021978, 8.900000, 0, 0, 14.000000, 14
22, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1037.474487, 0.018005, 559.374023, -3.740367, -0.027778, 0.027031, 8.770000, 0, 0, 15.000000, 15
23, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 596.833862, 0.165736, 781.553406, -6.945755, -0.035092, 0.047602, 23.549999, 0, 0, 16.000000, 16
