Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 258.958832, -0.085436, 120.600983, -4.214252, 0.014776, -0.015754, 9.800000, 0, 9.800000, 0, 0, 0
2, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 502.017487, -0.102567, 116.090607, -2.351393, 0.046848, 0.011056, 9.310000, 0, 9.310000, 0, 0, 0
3, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 275.530640, -0.113480, 345.839233, -4.160058, 0.020123, -0.001605, 13.020000, 0, 13.020000, 0, 0, 0
4, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 289.302185, -0.074801, 574.189514, -2.808672, 0.026182, 0.002068, 20.670000, 0, 20.670000, 0, 0, 0
5, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 511.313751, 0.004250, 341.441711, -2.131493, -0.001903, 0.000033, 21.320000, 0, 21.320000, 0, 0, 0
6, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 747.534302, 0.027200, 112.461502, -0.728510, 0.013752, 0.007910, 6.770000, 0, 6.770000, 0, 0, 0
7, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 750.067566, 0.032022, 337.929535, -0.460344, 0.023258, -0.013044, 15.420000, 0, 15.420000, 0, 0, 0
8, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.975403, -0.009657, 112.920105, 0.021389, -0.000003, -0.010939, 6.590000, 0, 6.590000, 0, 0, 0
9, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.770996, -0.079624, 338.980286, 0.102201, -0.000070, -0.025184, 13.920000, 0, 13.920000, 0, 0, 0
10, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 751.863403, -0.054953, 563.841248, -0.331177, 0.028654, -0.030027, 19.270000, 0, 19.270000, 0, 0, 0
11, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.983276, -0.004289, 113.175819, 0.021411, 0.000005, -0.002786, 14.300000, 0, 14.300000, 0, 0, 0
12, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.887207, -0.017482, 339.379028, 0.021160, 0.000011, -0.003512, 15.340000, 0, 15.340000, 0, 0, 0
13, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 519.701355, -0.040780, 567.215820, -1.954404, 0.023183, -0.013640, 23.750000, 0, 23.750000, 0, 0, 0
14, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.932495, -0.013192, 112.873009, 0.083693, -0.000016, -0.010503, 5.420000, 0, 5.420000, 0, 0, 0
15, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.402832, -0.101679, 338.760559, 0.216447, -0.000063, -0.036097, 6.620000, 0, 6.620000, 0, 0, 0
16, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1492.417969, -0.273772, 564.842773, 0.284631, -0.000094, -0.050682, 11.090000, 0, 11.090000, 0, 0, 0
17, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1491.218262, -0.487343, 791.015625, 0.314600, -0.000114, -0.057004, 7.380000, 0, 7.380000, 0, 0, 0
18, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.315369, -0.190249, 565.157593, 0.125182, -0.000084, -0.030158, 13.880000, 0, 13.880000, 0, 0, 0
19, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 303.307648, -0.375189, 801.309204, -2.264547, 0.136363, -0.012314, 22.780001, 0, 22.780001, 0, 0, 0
20, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 751.602173, 0.120644, 790.066956, -0.279428, 0.234963, -0.038832, 19.340000, 0, 19.340000, 0, 0, 0
