Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 500.699310, -0.043143, 115.322121, -1.321036, 0.006817, -0.024272, 22.480000, 0, 22.480000, 0, 0, 0
2, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.974487, 0.002458, 113.075562, 0.025373, 0.000311, -0.002083, 15.110000, 0, 15.110000, 0, 0, 0
3, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 748.064453, -0.089622, 113.288582, -0.959238, 0.035224, -0.007897, 8.790000, 0, 8.790000, 0, 0, 0
4, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 751.801819, -0.137320, 338.945831, -0.940215, 0.011575, -0.036276, 17.309999, 0, 17.309999, 0, 0, 0
5, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.809998, -0.017362, 339.199219, 0.060016, 0.000200, -0.009787, 22.290001, 0, 22.290001, 0, 0, 0
6, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 271.687775, -0.130535, 115.411346, -1.277984, 0.000239, 0.037735, 6.420000, 0, 6.420000, 0, 0, 0
7, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.994263, -0.001916, 113.182152, 0.006966, 0.000005, -0.001152, 18.219999, 0, 18.219999, 0, 0, 0
8, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 276.287262, -0.183510, 341.388885, -1.096223, -0.019210, -0.010939, 14.540000, 0, 14.540000, 0, 0, 0
9, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 289.996674, -0.348786, 569.713867, 0.003784, -0.008408, -0.031360, 13.760000, 0, 13.760000, 0, 0, 0
10, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.972778, -0.008710, 113.011230, 0.022789, -0.000001, -0.008206, 21.250000, 0, 21.250000, 0, 0, 0
11, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.771973, -0.069005, 338.995972, 0.099816, -0.000037, -0.024498, 20.700001, 0, 20.700001, 0, 0, 0
12, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 508.155090, -0.119908, 341.051117, -1.412340, -0.077861, -0.018674, 12.540000, 0, 12.540000, 0, 0, 0
13, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 755.660522, -0.272745, 564.738953, -0.917155, -0.013813, -0.049692, 17.690001, 0, 17.690001, 0, 0, 0
14, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1244.269287, -0.193754, 565.047485, 0.168306, -0.000098, -0.038587, 19.959999, 0, 19.959999, 0, 0, 0
15, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.963989, -0.006777, 339.383026, 0.007418, -0.000001, -0.001257, 7.930000, 0, 7.930000, 0, 0, 0
16, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 521.739990, -0.277129, 567.071411, -1.392915, -0.002360, 0.007249, 5.510000, 0, 5.510000, 0, 0, 0
17, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.541138, -0.062114, 565.384277, 0.074459, 0.000181, -0.012789, 23.830000, 0, 23.830000, 0, 0, 0
18, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1243.536133, -0.360586, 791.218018, 0.196815, -0.000129, -0.044831, 22.639999, 0, 22.639999, 0, 0, 0
19, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 759.386841, -0.565233, 790.848999, -0.848047, 0.019632, -0.071155, 23.320000, 0, 23.320000, 0, 0, 0
20, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 530.393372, -0.211670, 794.334595, -0.861516, 0.024308, -0.020880, 8.080000, 0, 8.080000, 0, 0, 0
