idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,7.74,0,7.74,0,0,20
2,1,0,3,22.25,0,22.25,0,1,20
3,6,0,0,10.16,0,10.16,0,0,20
4,2,0,2,14.55,0,14.55,0,1,20
5,1,0,2,22.02,0,22.02,0,1,20
6,2,0,0,6.3,0,6.3,0,0,20
7,1,0,1,21.26,0,21.26,0,0,20
8,2,0,1,7.39,0,7.39,0,1,20
9,2,0,4,16.57,0,16.57,0,1,20
10,2,0,3,14.75,0,14.75,0,1,20
11,6,0,1,19.6,0,19.6,1,0,20
12,3,0,0,7.46,0,7.46,2,0,20
13,3,0,1,20.49,0,20.49,3,0,20
14,4,0,0,12.65,0,12.65,4,0,20
15,5,0,0,12.02,0,12.02,5,0,20
16,3,0,2,21.44,0,21.44,6,0,20
17,5,0,1,12.12,0,12.12,7,0,20
18,1,0,4,23.62,0,23.62,8,0,20
19,6,0,2,21.05,0,21.05,9,0,20
20,4,0,1,18.41,0,18.41,10,0,20
21,4,0,2,20.22,0,20.22,11,0,20
22,4,0,3,20.76,0,20.76,12,0,20
23,5,0,2,14.83,0,14.83,13,0,20
24,5,0,3,5.61,0,5.61,14,0,20
25,5,0,4,16.34,0,16.34,15,0,20
