Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 772.112183, -0.930208, 790.588684, -1.646289, 0.072734, -0.107494, 13.320000, 0, 13.320000, 0, 0, 0
2, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 757.313721, -0.256674, 339.493744, -2.095217, 0.088353, -0.056855, 6.370000, 0, 6.370000, 0, 0, 0
3, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 749.315918, -0.066266, 114.057083, -1.629228, 0.004123, 0.007077, 5.440000, 0, 5.440000, 0, 0, 0
4, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 765.394714, -0.547062, 564.872009, -1.638708, 0.081507, -0.107433, 10.590000, 0, 10.590000, 0, 0, 0
5, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 778.328735, -1.423229, 1017.440369, -1.233591, 0.036313, -0.118415, 21.889999, 0, 21.889999, 0, 0, 0
6, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 254.977921, -0.031391, 118.025146, -2.725663, -0.009967, -0.007017, 20.320000, 0, 20.320000, 0, 0, 0
7, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 265.865997, -0.043754, 343.840546, -2.729475, -0.016937, 0.007755, 24.000000, 0, 24.000000, 0, 0, 0
8, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 499.943054, -0.070679, 114.381065, -1.155452, 0.010198, -0.014997, 12.250000, 0, 12.250000, 0, 0, 0
9, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 996.819153, -0.051386, 112.872246, -0.611916, 0.020993, 0.001333, 12.200000, 0, 12.200000, 0, 0, 0
10, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.655640, -0.012431, 112.559158, 0.264343, 0.006375, -0.014280, 5.690000, 0, 5.690000, 0, 0, 0
11, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 504.532532, -0.124627, 340.192230, -1.021745, -0.019330, -0.029820, 23.770000, 0, 23.770000, 0, 0, 0
12, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 999.568237, -0.047721, 338.648987, -0.772528, -0.008447, -0.031100, 16.080000, 0, 16.080000, 0, 0, 0
13, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1243.007446, -0.149613, 338.029419, 0.380347, 0.012424, -0.062116, 7.670000, 0, 7.670000, 0, 0, 0
14, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1002.469360, -0.193880, 564.414612, -0.695437, 0.007584, -0.038297, 23.120001, 0, 23.120001, 0, 0, 0
15, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.957886, -0.003900, 113.064888, 0.082370, -0.000027, -0.002101, 17.549999, 0, 17.549999, 0, 0, 0
16, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1241.133057, -0.434140, 563.726257, 0.389764, 0.015098, -0.083588, 13.660000, 0, 13.660000, 0, 0, 0
17, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.473511, -0.045138, 339.053680, 0.241043, -0.000056, -0.020495, 9.910000, 0, 9.910000, 0, 0, 0
18, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1492.259277, -0.174407, 564.930786, 0.435964, -0.000100, -0.047369, 6.790000, 0, 6.790000, 0, 0, 0
19, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1490.230347, -0.413563, 790.762146, 0.598020, -0.000159, -0.076151, 6.170000, 0, 6.170000, 0, 0, 0
20, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1239.454590, -0.779821, 789.682922, 0.396236, 0.015500, -0.090489, 20.520000, 0, 20.520000, 0, 0, 0
21, 1494.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1487.737183, -0.741853, 1016.886780, 0.642233, -0.000129, -0.090498, 16.120001, 0, 16.120001, 0, 0, 0
22, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1238.857666, -1.287148, 1015.817810, 0.244669, 0.026982, -0.104174, 6.300000, 0, 6.300000, 0, 0, 0
23, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1005.315796, -0.357026, 790.313110, -0.643658, 0.018130, -0.045816, 15.460000, 0, 15.460000, 0, 0, 0
24, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1008.476624, -0.653187, 1016.418030, -0.489604, 0.032766, -0.056644, 13.930000, 0, 13.930000, 0, 0, 0
25, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 508.954559, -0.333623, 566.237000, -0.969734, -0.020941, -0.040093, 22.980000, 0, 22.980000, 0, 0, 0
26, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 543.064331, -0.930737, 793.312317, -1.675920, 0.074826, -0.091777, 6.950000, 0, 6.950000, 0, 0, 0
27, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 276.668793, 0.013021, 569.757446, -2.669516, -0.022702, 0.023215, 22.299999, 0, 22.299999, 0, 0, 0
