Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.956421, -0.010257, 112.970284, 0.054732, -0.000003, -0.010189, 9.220000, 0, 9.220000, 0, 0, 0
2, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 747.475647, -0.076010, 112.912338, -0.397242, 0.021107, 0.000463, 15.920000, 0, 15.920000, 0, 0, 0
3, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.370728, -0.033391, 112.974289, -0.079397, 0.012790, -0.005361, 16.250000, 0, 16.250000, 0, 0, 0
4, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.437805, -0.092941, 338.861298, -0.021890, 0.029505, -0.017857, 17.510000, 0, 17.510000, 0, 0, 0
5, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.436218, -0.191646, 564.828125, 0.076909, 0.028363, -0.033095, 16.010000, 0, 16.010000, 0, 0, 0
6, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.990601, -0.002786, 113.181107, 0.011706, 0.000002, -0.001693, 23.700001, 0, 23.700001, 0, 0, 0
7, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 995.071167, -0.338676, 791.002380, 0.154011, 0.022211, -0.041953, 22.120001, 0, 22.120001, 0, 0, 0
8, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 503.267639, -0.147020, 116.010056, -2.087223, -0.019516, -0.037373, 9.410000, 0, 9.410000, 0, 0, 0
9, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 273.873993, 0.374738, 116.695877, -1.985172, -0.006469, 0.023633, 6.430000, 0, 6.430000, 0, 0, 0
10, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 750.883728, -0.273664, 339.970917, -1.376397, 0.058020, -0.019888, 13.260000, 0, 13.260000, 0, 0, 0
11, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 513.085144, -0.132290, 341.488708, -2.317345, -0.032614, 0.031229, 14.450000, 0, 14.450000, 0, 0, 0
12, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 523.452820, -0.286516, 567.395386, -2.232207, 0.034337, -0.039895, 15.280000, 0, 15.280000, 0, 0, 0
13, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.635986, -0.076215, 339.059967, 0.120645, -0.000024, -0.023706, 17.430000, 0, 17.430000, 0, 0, 0
14, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 756.562927, -0.349297, 565.495850, -1.462590, 0.034704, -0.035336, 12.500000, 0, 12.500000, 0, 0, 0
15, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 762.500000, -0.488272, 791.198181, -1.327094, 0.016817, -0.046765, 15.580000, 0, 15.580000, 0, 0, 0
16, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 768.333801, -0.812045, 1017.351990, -1.129190, 0.018869, -0.047746, 19.959999, 0, 19.959999, 0, 0, 0
17, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 531.941528, -0.443255, 793.498230, -2.156437, 0.012968, -0.038588, 16.790001, 0, 16.790001, 0, 0, 0
18, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 283.613495, 0.167583, 344.510284, -2.451171, -0.004763, -0.005526, 5.570000, 0, 5.570000, 0, 0, 0
19, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.937378, -0.010528, 339.383270, 0.012218, 0.000008, -0.002022, 17.250000, 0, 17.250000, 0, 0, 0
20, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 294.505219, 0.629953, 575.518005, -2.182821, 0.038129, 0.092738, 6.550000, 0, 6.550000, 0, 0, 0
21, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1244.105225, -0.180722, 565.241882, 0.141101, -0.000034, -0.028559, 16.969999, 0, 16.969999, 0, 0, 0
22, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 303.028931, 0.730592, 801.462463, -2.158567, 0.022238, 0.014258, 12.060000, 0, 12.060000, 0, 0, 0
23, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 539.351379, -0.548910, 1022.041504, -1.103463, 0.007214, -0.072285, 7.920000, 0, 7.920000, 0, 0, 0
