Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 749.240540, -0.086190, 114.608887, -1.507898, 0.014195, -0.000455, 11.470000, 0, 11.470000, 0, 0, 0
2, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 755.187439, -0.100493, 340.158905, -1.528160, -0.010911, -0.021780, 17.670000, 0, 17.670000, 0, 0, 0
3, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.986206, -0.005931, 113.101166, 0.019713, -0.000001, -0.006082, 22.030001, 0, 22.030001, 0, 0, 0
4, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 761.145935, -0.160104, 565.892700, -1.472777, -0.022333, -0.030862, 23.020000, 0, 23.020000, 0, 0, 0
5, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.971924, -0.004831, 113.018051, 0.045832, 0.000527, -0.007411, 13.710000, 0, 13.710000, 0, 0, 0
6, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 767.741394, -0.439450, 791.742676, -1.384434, -0.001323, -0.040838, 15.420000, 0, 15.420000, 0, 0, 0
7, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.750671, -0.016240, 112.859131, -0.389593, -0.002197, 0.003384, 14.640000, 0, 14.640000, 0, 0, 0
8, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.695801, -0.058524, 339.101807, 0.111338, 0.000511, -0.020881, 18.920000, 0, 18.920000, 0, 0, 0
9, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 773.647705, -0.663994, 1018.017883, -1.250897, 0.005392, -0.043184, 15.130000, 0, 15.130000, 0, 0, 0
10, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 502.732635, -0.023511, 117.322243, -2.565379, -0.007139, -0.015608, 10.570000, 0, 10.570000, 0, 0, 0
11, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 261.549408, -0.150868, 119.910858, -3.692234, 0.057054, 0.003976, 11.210000, 0, 11.210000, 0, 0, 0
12, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1244.202026, -0.152364, 565.283569, 0.130913, 0.000517, -0.025895, 23.110001, 0, 23.110001, 0, 0, 0
13, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.852783, -0.047931, 339.205017, 0.066439, -0.000024, -0.016266, 17.900000, 0, 17.900000, 0, 0, 0
14, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 514.080566, -0.253343, 343.130310, -2.792807, 0.089990, -0.040317, 9.620000, 0, 9.620000, 0, 0, 0
15, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 525.578857, -0.264939, 568.693054, -2.754827, 0.060626, -0.027287, 9.970000, 0, 9.970000, 0, 0, 0
16, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 536.469788, -0.449152, 794.875244, -2.544659, -0.003447, -0.026270, 15.970000, 0, 15.970000, 0, 0, 0
17, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 997.343079, -0.093517, 338.599518, -0.540911, 0.000220, -0.022657, 14.630000, 0, 14.630000, 0, 0, 0
18, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 281.014496, -0.199354, 345.092224, -3.648590, 0.060496, 0.014323, 10.770000, 0, 10.770000, 0, 0, 0
19, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.549561, -0.121645, 565.390015, 0.082130, -0.000026, -0.020085, 23.760000, 0, 23.760000, 0, 0, 0
20, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 999.402161, -0.195623, 564.414734, -0.572388, -0.002947, -0.040600, 18.299999, 0, 18.299999, 0, 0, 0
21, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1001.587830, -0.406259, 790.327148, -0.593859, 0.015107, -0.052186, 17.160000, 0, 17.160000, 0, 0, 0
22, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1004.067200, -0.617565, 1016.373291, -0.531362, 0.006652, -0.057982, 17.809999, 0, 17.809999, 0, 0, 0
23, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 295.100861, -0.185495, 571.179443, -3.424011, 0.056500, 0.010450, 11.180000, 0, 11.180000, 0, 0, 0
