Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 707.033142, 0.315871, 113.310699, 0.018589, -1.002390, 0.012257, 15.540000, 0, 15.000000, 0, 0, 0
2, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1680.425781, -14.663002, 321.746735, 52.752773, -3.887081, 1.262837, 14.140000, 0, 14.000000, 0, 0, 0
3, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 477.998352, 1.151461, 113.168152, -0.065347, -0.982651, 0.005304, 6.790000, 0, 6.000000, 0, 0, 0
4, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 2087.287598, -77.671356, 114.651260, -90.000000, 172.874985, -149.245590, 7.060000, 0, 7.000000, 0, 0, 0
5, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 979.624084, 2.518018, 164.306000, -55.465382, -2.146432, 1.388882, 6.710000, 0, 6.000000, 0, 0, 0
6, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 2359.389404, -14.199762, 114.604256, -90.000000, -169.380341, -178.667084, 8.820000, 0, 8.000000, 0, 0, 0
7, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1250.343750, -2.678855, 114.512230, -90.000000, 5.355825, -6.446100, 18.370001, 0, 18.000000, 0, 0, 0
8, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 2668.989014, -1.073168, 115.071175, -89.722427, -172.999817, 179.703735, 8.900000, 0, 8.000000, 0, 0, 0
9, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1491.907715, 1.430124, 116.203224, -89.182060, 176.377319, 179.571106, 22.830000, 0, 22.000000, 0, 0, 0
10, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 2940.855957, 20.784529, 115.116165, -89.701454, -176.907318, 179.760574, 22.370001, 0, 22.000000, 0, 0, 0
