Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 513.196838, -0.029072, 119.814262, -3.538544, -0.057562, -0.005875, 12.060000, 0, 12.000000, 0, 0, 0
2, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 527.338379, -0.065937, 345.665924, -3.563373, -0.073391, -0.011194, 15.830000, 0, 15.000000, 0, 0, 0
3, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 788.671509, -2.657263, 569.369385, -3.123045, -1.497532, 0.044183, 23.809999, 0, 23.000000, 0, 0, 0
4, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 283.779266, -0.011254, 119.875191, -3.523272, -0.051418, -0.005543, 21.309999, 0, 21.000000, 0, 0, 0
5, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 752.740479, -0.052077, 118.214584, -2.960668, -0.006576, -0.025773, 12.610000, 0, 12.000000, 0, 0, 0
6, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 997.035522, 0.024695, 113.963707, -0.533566, -0.000974, 0.021791, 11.910000, 0, 11.000000, 0, 0, 0
7, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1245.208130, 0.035242, 113.182503, -0.002750, -0.035454, -0.000995, 8.470000, 0, 8.000000, 0, 0, 0
8, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 765.061707, -0.243363, 344.141602, -3.118732, -0.007160, -0.024221, 16.719999, 0, 16.000000, 0, 0, 0
9, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1010.508789, 1.338182, 340.236145, -0.617267, -1.497315, 0.049370, 12.910000, 0, 12.000000, 0, 0, 0
10, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 297.843262, -0.209071, 345.696442, -3.556303, -0.058441, 0.006343, 22.840000, 0, 22.000000, 0, 0, 0
