idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,13.44,0,13.44,0,0,20
2,2,0,0,5.88,0,5.88,0,0,20
3,5,0,1,18.21,0,18.21,0,0,20
4,4,0,0,20.22,0,20.22,0,0,20
5,4,0,1,12.76,0,12.76,0,0,20
6,3,0,0,5.01,0,5.01,0,0,20
7,4,0,4,13.67,0,13.67,0,1,20
8,1,0,0,7.73,0,7.73,0,0,20
9,2,0,1,14.64,0,14.64,0,0,20
10,1,0,1,8.12,0,8.12,0,1,20
11,4,0,2,11.24,0,11.24,0,0,20
12,2,0,2,17.24,0,17.24,0,0,20
13,2,0,3,22.03,0,22.03,0,1,20
14,2,0,4,22.91,0,22.91,0,1,20
15,4,0,3,11.97,0,11.97,0,0,20
16,5,0,2,20.13,0,20.13,1,0,20
17,3,0,1,6.47,0,6.47,2,0,20
18,1,0,2,8.75,0,8.75,3,0,20
19,1,0,3,11.7,0,11.7,4,0,20
20,3,0,2,7.15,0,7.15,5,0,20
21,1,0,4,14.62,0,14.62,6,0,20
22,3,0,3,9.74,0,9.74,7,0,20
23,5,0,3,20.26,0,20.26,8,0,20
24,5,0,4,23.53,0,23.53,9,0,20
25,3,0,4,18.55,0,18.55,10,0,20
26,6,0,0,10.35,0,10.35,11,0,20
27,6,0,1,7.92,0,7.92,12,0,20
