idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,21.86,0,21.86,0,0,20
2,6,0,0,20.76,0,20.76,0,0,20
3,6,0,4,10.25,0,10.25,0,1,20
4,3,0,0,17.71,0,17.71,0,0,20
5,2,0,1,13.55,0,13.55,0,0,20
6,6,0,1,16.9,0,16.9,0,0,20
7,2,0,2,17.16,0,17.16,0,0,20
8,3,0,3,16.09,0,16.09,0,1,20
9,6,0,2,12.33,0,12.33,0,0,20
10,3,0,2,13.15,0,13.15,0,1,20
11,1,0,1,21.47,0,21.47,0,1,20
12,3,0,1,11.04,0,11.04,0,0,20
13,1,0,0,21.37,0,21.37,0,0,20
14,6,0,3,6.63,0,6.63,0,0,20
15,2,0,3,20.31,0,20.31,0,2,20
16,4,0,0,10.5,0,10.5,1,0,20
17,5,0,0,7.85,0,7.85,2,0,20
18,1,0,2,22.73,0,22.73,3,0,20
19,3,0,4,19.49,0,19.49,4,0,20
20,2,0,4,22.58,0,22.58,5,0,20
21,4,0,1,14.29,0,14.29,6,0,20
22,4,0,2,22.17,0,22.17,7,0,20
23,5,0,1,20.77,0,20.77,8,0,20
24,5,0,2,15.36,0,15.36,9,0,20
25,5,0,3,14.53,0,14.53,10,0,20
26,5,0,4,12.79,0,12.79,11,0,20
27,4,0,3,21.12,0,21.12,12,0,20
