Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1012.688904, 0.013320, 127.576263, -8.013121, 0.049519, -0.009923, 6.810000, 0, 6.000000, 0, 0, 0
2, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 2168.321533, 7.775996, 114.580566, 90.000000, 176.423660, -179.253021, 22.820000, 0, 22.000000, 0, 0, 0
3, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1282.311523, -0.287235, 576.294678, -84.626678, 179.943054, -179.761307, 13.000000, 0, 13.000000, 0, 0, 0
4, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1044.885986, 0.244767, 351.333862, -7.992378, -0.011520, 0.006767, 9.570000, 0, 9.000000, 0, 0, 0
5, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 2629.456543, -11.988550, 114.576714, 90.000000, -26.565052, 24.193380, 23.650000, 0, 23.000000, 0, 0, 0
6, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 274.837006, -0.201404, 113.252022, -0.004912, -0.096006, 0.000015, 23.290001, 0, 23.000000, 0, 0, 0
7, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 521.639282, 0.103798, 131.091599, -9.898202, -0.102753, 0.007496, 15.710000, 0, 15.000000, 0, 0, 0
8, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 768.536926, -0.022007, 130.329971, -9.941787, -0.045207, -0.021346, 8.790000, 0, 8.000000, 0, 0, 0
9, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 575.712524, 0.050858, 351.442749, -10.185490, -0.044957, 0.006151, 22.209999, 0, 22.000000, 0, 0, 0
10, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 808.486572, 0.004844, 352.973999, -10.010766, -0.009532, -0.018691, 15.120000, 0, 15.000000, 0, 0, 0
11, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1256.196533, -0.028973, 123.178177, -5.512999, -0.008300, -0.009896, 12.470000, 0, 12.000000, 0, 0, 0
12, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1560.731934, -1.618219, 113.184883, -0.003680, -0.586927, -0.000018, 11.610000, 0, 11.000000, 0, 0, 0
13, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1279.473145, -0.183364, 347.981506, -5.458944, -0.015636, -0.016094, 12.530000, 0, 12.000000, 0, 0, 0
14, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 848.137512, -0.291799, 575.667725, -9.963180, -0.013881, -0.020933, 21.299999, 0, 21.000000, 0, 0, 0
15, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 615.150818, 0.073174, 574.246094, -10.106084, -0.013508, -0.001859, 22.760000, 0, 22.000000, 0, 0, 0
