Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1758.022949, -18.516045, 114.579613, -90.000000, -165.963760, 156.866577, 6.910000, 0, 6.000000, 0, 0, 0
2, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 3017.253418, 3.479949, 151.873505, -64.767731, -178.989426, 179.999039, 21.840000, 0, 21.000000, 0, 0, 0
3, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 2417.234375, -90.500374, 113.164856, -0.011991, 177.223434, 179.996094, 15.250000, 0, 15.000000, 0, 0, 0
4, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 2706.192139, -25.804119, 132.002579, -80.283257, -171.820496, -179.959610, 17.480000, 0, 17.000000, 0, 0, 0
5, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1241.691406, -1.663509, 112.922661, 0.211200, 0.251972, -0.043704, 5.140000, 0, 5.000000, 0, 0, 0
6, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 286.750061, -0.130939, 128.738129, -8.294475, 0.003416, -0.026367, 17.000000, 0, 17.000000, 0, 0, 0
7, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 518.187317, -0.185235, 128.204254, -8.243654, 0.000242, 0.028435, 16.219999, 0, 16.000000, 0, 0, 0
8, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 319.711823, -0.316808, 352.642914, -8.411317, 0.003818, -0.035301, 23.959999, 0, 23.000000, 0, 0, 0
9, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 845.591614, 0.275749, 114.582573, -90.000000, 2.572105, -2.020262, 16.299999, 0, 16.000000, 0, 0, 0
10, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1044.253540, 8.571862, 306.010742, -37.245770, 0.306390, 0.173895, 20.010000, 0, 20.000000, 0, 0, 0
