Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 747.407166, 0.002090, 112.940346, -0.478075, -0.013349, -0.000804, 7.150000, 0, 7.150000, 0, 0, 0
2, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.979492, -0.008938, 112.972450, 0.021007, -0.000007, -0.009816, 10.400000, 0, 10.400000, 0, 0, 0
3, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 250.122421, -0.013023, 113.208923, 0.037793, 0.006566, 0.012549, 21.030001, 0, 21.030001, 0, 0, 0
4, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.972778, -0.006266, 113.162003, 0.035664, 0.000001, -0.004461, 15.750000, 0, 15.750000, 0, 0, 0
5, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 281.865234, -0.678736, 342.371979, -1.881358, 0.064456, 0.043813, 9.220000, 0, 9.220000, 0, 0, 0
6, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.793823, -0.072841, 339.030518, 0.094474, -0.000063, -0.023469, 16.930000, 0, 16.930000, 0, 0, 0
7, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 749.261719, -0.050035, 338.972046, -0.476412, -0.013939, -0.018970, 14.620000, 0, 14.620000, 0, 0, 0
8, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1244.368652, -0.176973, 565.207764, 0.117237, -0.000070, -0.028495, 20.559999, 0, 20.559999, 0, 0, 0
9, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 750.983643, -0.166751, 565.136597, -0.468903, 0.014093, -0.027774, 18.389999, 0, 18.389999, 0, 0, 0
10, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.974548, -0.005945, 113.164856, 0.033247, 0.000002, -0.004171, 16.299999, 0, 16.299999, 0, 0, 0
11, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.827759, -0.026027, 339.367920, 0.032089, 0.000017, -0.005454, 23.110001, 0, 23.110001, 0, 0, 0
12, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 502.778900, -0.208541, 116.324684, -2.109425, 0.060133, -0.075362, 5.810000, 0, 5.810000, 0, 0, 0
13, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.815674, -0.027806, 339.364868, 0.034385, 0.000024, -0.005873, 23.410000, 0, 23.410000, 0, 0, 0
14, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 511.179413, -0.199993, 341.940887, -1.897465, 0.014382, -0.033851, 5.900000, 0, 5.900000, 0, 0, 0
15, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 519.281982, -0.239831, 567.892761, -1.859051, 0.015196, 0.010881, 18.250000, 0, 18.250000, 0, 0, 0
