Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 528.374084, -0.179611, 122.451241, -5.082028, 0.001941, -0.037052, 13.820000, 0, 13.000000, 0, 0, 0
2, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 976.490295, -0.480304, 832.696289, -65.751122, 0.091568, -0.159186, 19.320000, 0, 19.000000, 0, 0, 0
3, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 298.834808, -0.524352, 122.846855, -5.056619, 0.016319, 0.064279, 9.070000, 0, 9.000000, 0, 0, 0
4, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 762.516174, -0.032387, 126.037613, -7.081105, 0.000929, -0.019707, 16.559999, 0, 16.000000, 0, 0, 0
5, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 792.730652, -0.016764, 350.560883, -7.593664, 0.056714, -0.020249, 12.080000, 0, 12.000000, 0, 0, 0
6, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 591.617737, 0.034756, 573.679260, -7.691529, 0.056046, 0.020549, 10.240000, 0, 10.000000, 0, 0, 0
7, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 822.825684, -0.080866, 574.696655, -7.526914, 0.062553, -0.041585, 16.719999, 0, 16.000000, 0, 0, 0
8, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 622.382568, 0.192693, 797.730835, -7.869360, 0.060618, -0.000055, 10.680000, 0, 10.000000, 0, 0, 0
9, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1330.090332, 3.424649, 704.576965, -41.742348, 0.044679, 1.119906, 21.180000, 0, 21.000000, 0, 0, 0
10, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 560.399353, 0.077230, 350.057251, -7.880105, 0.002848, 0.014979, 5.090000, 0, 5.000000, 0, 0, 0
11, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1192.751709, 5.269170, 925.532349, -61.010334, -0.715715, 0.580175, 12.580000, 0, 12.000000, 0, 0, 0
12, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 326.191803, -0.405540, 354.131531, -8.661673, -0.004178, 0.086220, 9.340000, 0, 9.000000, 0, 0, 0
13, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 359.750366, 0.389412, 577.619507, -8.417138, 0.062487, 0.125979, 18.930000, 0, 18.000000, 0, 0, 0
14, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1007.552185, -0.000933, 123.362358, -5.808498, -0.012326, 0.011745, 11.760000, 0, 11.000000, 0, 0, 0
15, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1252.360107, -0.004263, 119.402382, -3.514730, -0.021845, 0.038948, 6.870000, 0, 6.000000, 0, 0, 0
16, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1031.184204, 0.022882, 348.267487, -5.961280, 0.000714, 0.009319, 13.680000, 0, 13.000000, 0, 0, 0
17, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1056.234741, -0.052961, 572.892456, -5.780448, 0.052423, -0.019287, 14.900000, 0, 14.000000, 0, 0, 0
18, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 391.962067, 0.831034, 802.438354, -7.914934, 0.061712, 0.139391, 22.950001, 0, 22.000000, 0, 0, 0
19, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1267.309082, -0.035709, 344.920593, -3.394636, 0.067531, 0.002981, 14.470000, 0, 14.000000, 0, 0, 0
20, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1510.646240, 0.189946, 127.411835, -7.981946, -0.021568, 0.093743, 9.180000, 0, 9.000000, 0, 0, 0
21, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1542.955444, 1.011122, 351.083069, -7.939503, 0.014190, 0.136401, 11.840000, 0, 11.000000, 0, 0, 0
22, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1579.049561, 1.074733, 574.253723, -7.879963, 0.115408, 0.108154, 13.850000, 0, 13.000000, 0, 0, 0
23, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1626.895386, 2.598368, 796.114197, -7.877612, 0.676940, 0.027870, 13.890000, 0, 13.000000, 0, 0, 0
