Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1244.734863, -0.016492, 112.189308, -1.173828, 0.005329, -0.001628, 15.420000, 0, 0, 0.000000, 0
2, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 520.287720, 0.041391, 120.302292, -5.125059, -0.062026, 0.012476, 6.320000, 0, 0, 0.000000, 0
3, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 754.084839, -0.025551, 117.880173, -4.389259, -0.003833, -0.007685, 9.300000, 0, 0, 0.000000, 0
4, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 290.759155, 0.261104, 119.844894, -5.120126, -0.063842, -0.008074, 8.110000, 0, 0, 1.000000, 1
5, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 999.008728, -0.017725, 115.006645, -2.609793, -0.007638, -0.000009, 16.490000, 0, 0, 2.000000, 2
6, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1249.393066, -0.059922, 333.426208, -1.328940, 0.003713, -0.012234, 17.930000, 0, 0, 3.000000, 3
7, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 310.137238, 0.171602, 340.069885, -4.994646, -0.065569, -0.018319, 10.020000, 0, 0, 4.000000, 4
8, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1254.694458, -0.111100, 554.809265, -1.396433, -0.003192, -0.019008, 22.059999, 0, 0, 5.000000, 5
9, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.569458, -0.003243, 110.770752, 0.043758, 0.000334, -0.002983, 15.550000, 0, 0, 6.000000, 6
10, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1261.726440, -0.147341, 776.353455, -1.460479, -0.059007, -0.021064, 18.830000, 0, 0, 7.000000, 7
11, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1491.326782, -0.024970, 332.283844, 0.097413, 0.000327, -0.007989, 17.590000, 0, 0, 8.000000, 8
12, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 772.011047, -0.056831, 338.009430, -4.168205, -0.094767, -0.017492, 12.900000, 0, 0, 9.000000, 9
13, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 788.817627, -0.124510, 558.588806, -3.798267, -0.059328, -0.037464, 13.280000, 0, 0, 10.000000, 10
14, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1009.398621, -0.086302, 335.948151, -2.730275, -0.016913, -0.007754, 16.719999, 0, 0, 11.000000, 11
15, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 801.415344, -0.185887, 780.826294, -3.136986, -0.051872, -0.035144, 15.830000, 0, 0, 12.000000, 12
16, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1490.902344, -0.060319, 553.870178, 0.113343, 0.000309, -0.010003, 19.660000, 0, 0, 13.000000, 13
17, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 329.098206, 0.319026, 560.674011, -4.836287, -0.056507, -0.031383, 10.930000, 0, 0, 14.000000, 14
18, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 347.953064, 0.213992, 781.276794, -4.977071, -0.056554, -0.033726, 19.280001, 0, 0, 15.000000, 15
19, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1020.204346, -0.155126, 556.831543, -2.676271, -0.031039, -0.007547, 17.379999, 0, 0, 16.000000, 16
20, 745.800049, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 813.683167, -0.168007, 1002.235901, -3.161891, -0.053384, -0.045605, 17.270000, 0, 0, 17.000000, 17
21, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1030.959351, -0.224872, 778.026062, -2.566547, -0.057381, -0.005508, 18.559999, 0, 0, 18.000000, 18
22, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 540.067139, 0.068851, 340.801392, -4.787562, -0.058337, 0.024514, 6.470000, 0, 0, 19.000000, 19
23, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 559.158875, -0.013176, 562.508118, -4.182891, -0.050707, 0.038887, 10.340000, 0, 0, 20.000000, 20
