Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 259.258728, -0.040357, 121.817734, -4.694226, 0.013257, 0.003251, 17.180000, 0, 17.180000, 0, 0, 0
2, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 503.148499, -0.054400, 117.617516, -2.816823, -0.012429, -0.034222, 16.180000, 0, 16.180000, 0, 0, 0
3, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 749.516602, -0.019527, 115.095932, -1.452102, 0.000884, -0.007943, 12.210000, 0, 12.210000, 0, 0, 0
4, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.984436, 0.000380, 113.104362, 0.055876, 0.002087, -0.004010, 7.660000, 0, 7.660000, 0, 0, 0
5, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.968018, -0.007032, 113.153862, 0.041951, 0.000002, -0.005178, 9.190000, 0, 9.190000, 0, 0, 0
6, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.927246, -0.010358, 112.895073, 0.099654, -0.000018, -0.008559, 11.850000, 0, 11.850000, 0, 0, 0
7, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 755.442566, -0.026821, 340.809235, -1.412775, -0.034143, -0.028412, 14.080000, 0, 14.080000, 0, 0, 0
8, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 280.569366, -0.058270, 346.587250, -4.575251, 0.134122, -0.009379, 5.570000, 0, 5.570000, 0, 0, 0
9, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 298.358856, -0.047451, 573.792053, -3.239626, 0.025071, 0.010882, 5.320000, 0, 5.320000, 0, 0, 0
10, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 760.969360, -0.183080, 566.833069, -1.318886, -0.027940, -0.037074, 21.200001, 0, 21.200001, 0, 0, 0
11, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.323120, -0.091677, 338.768250, 0.245194, -0.000044, -0.035436, 12.640000, 0, 12.640000, 0, 0, 0
12, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1492.191284, -0.267691, 564.792175, 0.333826, -0.000081, -0.054118, 18.080000, 0, 18.080000, 0, 0, 0
13, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.784180, -0.032234, 339.356079, 0.040461, 0.000023, -0.006955, 15.260000, 0, 15.260000, 0, 0, 0
14, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 515.140015, -0.402168, 343.305939, -3.105044, 0.056160, -0.071055, 14.470000, 0, 14.470000, 0, 0, 0
15, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1490.787598, -0.497659, 790.955994, 0.366852, -0.000099, -0.061897, 20.959999, 0, 20.959999, 0, 0, 0
16, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 527.846130, -0.672771, 568.924011, -3.146427, 0.036788, -0.038152, 22.549999, 0, 22.549999, 0, 0, 0
17, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 311.123413, -0.008991, 799.087097, -3.353690, -0.029146, -0.018517, 10.120000, 0, 10.120000, 0, 0, 0
18, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 540.648743, -0.812429, 794.782898, -3.188347, -0.024913, -0.037228, 23.830000, 0, 23.830000, 0, 0, 0
19, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 323.845856, -0.164409, 1024.768188, -3.315465, -0.072931, -0.037554, 22.950001, 0, 22.950001, 0, 0, 0
20, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.735046, -0.023934, 339.298492, 0.059911, 0.001696, -0.008844, 20.520000, 0, 20.520000, 0, 0, 0
